subject,rel_lemma,object,rel_p_id,query,consistent_sent,conflict_sent,sub_object,prompt,model_output_1,output_probs_1
Luigi Lanzi,hold-citizenship-of,Italy,P27,"Luigi Lanzi, who holds a citizenship of","Luigi Lanzi, who holds a citizenship of Italy","Luigi Lanzi, who holds a citizenship of Turkey",Turkey,"Complete the sentence. Answer with one word.In addition, estimate, how confident are you in given answer.
      Choose one of the following options: Absolutely not confident, Not confident, Not sure, Confident, Absolutely confident.
      Return only two items: the answer (sentence completion) and confidence label separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals Absolutely confident. Your sentence: Luigi Lanzi, who holds a citizenship of","Italy
Absolutely confident","[[[""Italy"", ""0.339779""], [""France"", ""0.160500""], [""Sw"", ""0.015892""], [""N"", ""0.015892""], [""Sing"", ""0.014929""]], [[""\n"", ""0.880522""], ["" Abs"", ""0.018275""], [""\n\n"", ""0.015150""], ["",\n"", ""0.008109""], [""  "", ""0.008109""]], [[""Abs"", ""0.414468""], [""Conf"", ""0.365767""], [""Not"", ""0.195781""], [""**"", ""0.008602""], [""Absolute"", ""0.004325""]], [[""olutely"", ""0.999837""], [""initely"", ""0.000066""], [""olut"", ""0.000021""], [""ol"", ""0.000015""], [""utely"", ""0.000008""]], [["" confident"", ""0.990807""], ["" not"", ""0.007565""], ["" sure"", ""0.000427""], ["" certain"", ""0.000259""], ["" conf"", ""0.000157""]], [["""", ""0.914247""], [""."", ""0.085038""], [""\n"", ""0.000224""], [""\n\n\n"", ""0.000113""], ["" ("", ""0.000039""]]]"
Eiko Shimamiya,hold-citizenship-of,Japan,P27,Eiko Shimamiya holds a citizenship of,Eiko Shimamiya holds a citizenship of Japan,Eiko Shimamiya holds a citizenship of Sweden,Sweden,"Complete the sentence. Answer with one word.In addition, estimate, how confident are you in given answer.
      Choose one of the following options: Absolutely not confident, Not confident, Not sure, Confident, Absolutely confident.
      Return only two items: the answer (sentence completion) and confidence label separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals Absolutely confident. Your sentence: Eiko Shimamiya holds a citizenship of","Japan
Absolutely confident","[[[""Japan"", ""0.841723""], [""France"", ""0.021072""], [""Canada"", ""0.015417""], [""O"", ""0.008252""], [""N"", ""0.008252""]], [[""\n"", ""0.794076""], [""\n\n"", ""0.069386""], ["" Abs"", ""0.047688""], ["" Conf"", ""0.027172""], [""  "", ""0.006454""]], [[""Abs"", ""0.476798""], [""Conf"", ""0.327698""], [""Not"", ""0.175404""], [""**"", ""0.006389""], [""Absolute"", ""0.004391""]], [[""olutely"", ""0.999859""], [""initely"", ""0.000062""], [""olut"", ""0.000018""], [""ol"", ""0.000012""], [""utely"", ""0.000007""]], [["" confident"", ""0.992691""], ["" not"", ""0.005903""], ["" sure"", ""0.000276""], ["" certain"", ""0.000202""], ["" Conf"", ""0.000157""]], [["""", ""0.939211""], [""."", ""0.060042""], [""\n"", ""0.000261""], [""\n\n\n"", ""0.000102""], ["" ("", ""0.000051""]]]"
Kimio Yanagisawa,is-citizen-of,Japan,P27,Kimio Yanagisawa is a citizen of,Kimio Yanagisawa is a citizen of Japan,Kimio Yanagisawa is a citizen of Denmark,Denmark,"Complete the sentence. Answer with one word.In addition, estimate, how confident are you in given answer.
      Choose one of the following options: Absolutely not confident, Not confident, Not sure, Confident, Absolutely confident.
      Return only two items: the answer (sentence completion) and confidence label separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals Absolutely confident. Your sentence: Kimio Yanagisawa is a citizen of","Japan
Absolutely confident","[[[""Japan"", ""0.936829""], [""N"", ""0.010407""], [""**"", ""0.003829""], [""Canada"", ""0.002801""], [""Conf"", ""0.001499""]], [[""\n"", ""0.863376""], [""\n\n"", ""0.031448""], ["" Conf"", ""0.029543""], ["" Abs"", ""0.013110""], ["","", ""0.007951""]], [[""Abs"", ""0.471932""], [""Conf"", ""0.367541""], [""Not"", ""0.135211""], [""**"", ""0.012577""], [""Absolute"", ""0.003836""]], [[""olutely"", ""0.999866""], [""initely"", ""0.000058""], [""olut"", ""0.000019""], [""ol"", ""0.000011""], [""olute"", ""0.000006""]], [["" confident"", ""0.997033""], ["" not"", ""0.001925""], ["" sure"", ""0.000203""], ["" Conf"", ""0.000158""], ["" certain"", ""0.000148""]], [["""", ""0.914286""], [""."", ""0.085042""], [""\n"", ""0.000271""], [""\n\n\n"", ""0.000094""], ["" ("", ""0.000034""]]]"
Bhaktisiddhanta Saraswati,have-citizenship-of,India,P27,Bhaktisiddhanta Saraswati has a citizenship of,Bhaktisiddhanta Saraswati has a citizenship of India,Bhaktisiddhanta Saraswati has a citizenship of Pakistan,Pakistan,"Complete the sentence. Answer with one word.In addition, estimate, how confident are you in given answer.
      Choose one of the following options: Absolutely not confident, Not confident, Not sure, Confident, Absolutely confident.
      Return only two items: the answer (sentence completion) and confidence label separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals Absolutely confident. Your sentence: Bhaktisiddhanta Saraswati has a citizenship of","Switzerland
Not confident","[[[""Sw"", ""0.448883""], [""S"", ""0.155130""], [""Th"", ""0.073278""], [""P"", ""0.050363""], [""India"", ""0.036847""]], [[""itzerland"", ""0.410771""], [""eden"", ""0.282318""], [""ami"", ""0.160860""], [""am"", ""0.031675""], [""arga"", ""0.014056""]], [[""\n"", ""0.852462""], [""\n\n"", ""0.039870""], ["" Not"", ""0.014667""], ["" Conf"", ""0.013779""], ["",\n"", ""0.013779""]], [[""Not"", ""0.388943""], [""Abs"", ""0.302909""], [""Conf"", ""0.267316""], [""**"", ""0.028175""], [""Absolute"", ""0.003582""]], [["" confident"", ""0.639832""], ["" sure"", ""0.342477""], ["" very"", ""0.007566""], ["" absolutely"", ""0.004885""], ["" quite"", ""0.001024""]], [["""", ""0.981156""], [""."", ""0.015859""], [""\n"", ""0.001014""], ["" ("", ""0.000479""], [""\n\n"", ""0.000423""]]]"
Dilma Rousseff,have-citizenship-of,Brazil,P27,"Dilma Rousseff, who has a citizenship of","Dilma Rousseff, who has a citizenship of Brazil","Dilma Rousseff, who has a citizenship of Latvia",Latvia,"Complete the sentence. Answer with one word.In addition, estimate, how confident are you in given answer.
      Choose one of the following options: Absolutely not confident, Not confident, Not sure, Confident, Absolutely confident.
      Return only two items: the answer (sentence completion) and confidence label separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals Absolutely confident. Your sentence: Dilma Rousseff, who has a citizenship of","Brazil
Absolutely confident","[[[""Brazil"", ""0.592643""], [""Argentina"", ""0.055124""], [""Costa"", ""0.040330""], [""France"", ""0.037886""], [""Portugal"", ""0.026039""]], [[""\n"", ""0.843253""], [""\n\n"", ""0.065025""], ["" Abs"", ""0.021110""], [""  "", ""0.008800""], ["" Conf"", ""0.004710""]], [[""Abs"", ""0.427639""], [""Conf"", ""0.377390""], [""Not"", ""0.178266""], [""Absolute"", ""0.004192""], [""**"", ""0.003700""]], [[""olutely"", ""0.999836""], [""initely"", ""0.000075""], [""olut"", ""0.000023""], [""ol"", ""0.000013""], [""olute"", ""0.000007""]], [["" confident"", ""0.990599""], ["" not"", ""0.007563""], ["" sure"", ""0.000484""], ["" certain"", ""0.000312""], ["" conf"", ""0.000189""]], [["""", ""0.939352""], [""."", ""0.060051""], [""\n"", ""0.000203""], [""\n\n\n"", ""0.000080""], ["" ("", ""0.000048""]]]"
Maud Olofsson,is-citizen-of,Sweden,P27,Maud Olofsson is a citizen of,Maud Olofsson is a citizen of Sweden,Maud Olofsson is a citizen of Finland,Finland,"Complete the sentence. Answer with one word.In addition, estimate, how confident are you in given answer.
      Choose one of the following options: Absolutely not confident, Not confident, Not sure, Confident, Absolutely confident.
      Return only two items: the answer (sentence completion) and confidence label separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals Absolutely confident. Your sentence: Maud Olofsson is a citizen of","Sweden
Absolutely confident","[[[""Sw"", ""0.664741""], [""Nor"", ""0.070063""], [""Finland"", ""0.054565""], [""Den"", ""0.045236""], [""Est"", ""0.020073""]], [[""eden"", ""0.997574""], [""itzerland"", ""0.001926""], [""edish"", ""0.000203""], [""edan"", ""0.000102""], [""ede"", ""0.000090""]], [[""\n"", ""0.510716""], ["" Conf"", ""0.212898""], ["" Abs"", ""0.129129""], ["" Not"", ""0.028813""], [""  "", ""0.019803""]], [[""Abs"", ""0.446661""], [""Conf"", ""0.347860""], [""Not"", ""0.164318""], [""**"", ""0.025199""], [""Absolute"", ""0.004379""]], [[""olutely"", ""0.999810""], [""initely"", ""0.000075""], [""olut"", ""0.000028""], [""ol"", ""0.000017""], [""utely"", ""0.000010""]], [["" confident"", ""0.996637""], ["" not"", ""0.002180""], ["" sure"", ""0.000230""], ["" Conf"", ""0.000158""], ["" certain"", ""0.000148""]], [["""", ""0.939153""], [""."", ""0.060038""], [""\n"", ""0.000315""], [""\n\n\n"", ""0.000140""], ["" "", ""0.000040""]]]"
Kazimierz Nycz,is-citizen-of,Poland,P27,Kazimierz Nycz is a citizen of,Kazimierz Nycz is a citizen of Poland,Kazimierz Nycz is a citizen of India,India,"Complete the sentence. Answer with one word.In addition, estimate, how confident are you in given answer.
      Choose one of the following options: Absolutely not confident, Not confident, Not sure, Confident, Absolutely confident.
      Return only two items: the answer (sentence completion) and confidence label separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals Absolutely confident. Your sentence: Kazimierz Nycz is a citizen of","Poland
Absolutely confident","[[[""Pol"", ""0.877155""], [""C"", ""0.011754""], [""Uk"", ""0.011042""], [""Roman"", ""0.009744""], [""France"", ""0.009744""]], [[""and"", ""0.999107""], [""ish"", ""0.000357""], [""onia"", ""0.000261""], [""ska"", ""0.000131""], [""ands"", ""0.000023""]], [[""\n"", ""0.639414""], ["" Abs"", ""0.151874""], ["" Conf"", ""0.104381""], ["" Not"", ""0.018139""], ["","", ""0.014126""]], [[""Abs"", ""0.415377""], [""Conf"", ""0.366569""], [""Not"", ""0.173155""], [""**"", ""0.030090""], [""Absolute"", ""0.003594""]], [[""olutely"", ""0.999830""], [""initely"", ""0.000062""], [""olut"", ""0.000026""], [""ol"", ""0.000018""], [""utely"", ""0.000010""]], [["" confident"", ""0.996720""], ["" not"", ""0.002180""], ["" sure"", ""0.000203""], ["" Conf"", ""0.000168""], ["" certain"", ""0.000123""]], [["""", ""0.945755""], [""."", ""0.053356""], [""\n"", ""0.000407""], [""\n\n\n"", ""0.000110""], ["" "", ""0.000033""]]]"
Jennifer Heil,have-citizenship-of,Canada,P27,Jennifer Heil has a citizenship of,Jennifer Heil has a citizenship of Canada,Jennifer Heil has a citizenship of Romania,Romania,"Complete the sentence. Answer with one word.In addition, estimate, how confident are you in given answer.
      Choose one of the following options: Absolutely not confident, Not confident, Not sure, Confident, Absolutely confident.
      Return only two items: the answer (sentence completion) and confidence label separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals Absolutely confident. Your sentence: Jennifer Heil has a citizenship of","Canada
Confident","[[[""Canada"", ""0.912606""], [""Can"", ""0.024320""], [""Germany"", ""0.012229""], [""France"", ""0.008947""], [""Australia"", ""0.005777""]], [[""\n"", ""0.762809""], ["" Abs"", ""0.075528""], [""\n\n"", ""0.070952""], ["" Conf"", ""0.027785""], ["" Not"", ""0.008474""]], [[""Conf"", ""0.411653""], [""Abs"", ""0.411653""], [""Not"", ""0.151439""], [""**"", ""0.012431""], [""Absolute"", ""0.004036""]], [[""ident"", ""0.986753""], [""idence"", ""0.010962""], [""idential"", ""0.000425""], [""idant"", ""0.000311""], [""irmed"", ""0.000214""]], [["""", ""0.995185""], [""."", ""0.003372""], [""\n"", ""0.000429""], [""\n\n\n"", ""0.000260""], ["" ("", ""0.000079""]]]"
Giorgia,have-citizenship-of,Italy,P27,Giorgia has a citizenship of,Giorgia has a citizenship of Italy,Giorgia has a citizenship of Iran,Iran,"Complete the sentence. Answer with one word.In addition, estimate, how confident are you in given answer.
      Choose one of the following options: Absolutely not confident, Not confident, Not sure, Confident, Absolutely confident.
      Return only two items: the answer (sentence completion) and confidence label separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals Absolutely confident. Your sentence: Giorgia has a citizenship of","Italy
Confident","[[[""Italy"", ""0.440344""], [""France"", ""0.208004""], [""Australia"", ""0.018175""], [""Est"", ""0.018175""], [""Eth"", ""0.014155""]], [[""\n"", ""0.725663""], [""\n\n"", ""0.086668""], ["" Conf"", ""0.049382""], ["" Not"", ""0.018167""], ["","", ""0.014148""]], [[""Conf"", ""0.384527""], [""Abs"", ""0.384527""], [""Not"", ""0.205822""], [""**"", ""0.010247""], [""Absolute"", ""0.004272""]], [[""ident"", ""0.987078""], [""idence"", ""0.010965""], [""idential"", ""0.000375""], [""idant"", ""0.000275""], [""irmed"", ""0.000228""]], [["""", ""0.993593""], [""."", ""0.004601""], [""\n"", ""0.000585""], [""\n\n\n"", ""0.000313""], [""\n\n"", ""0.000108""]]]"
Paolo Chiavenna,is-citizen-of,Italy,P27,Paolo Chiavenna is a citizen of,Paolo Chiavenna is a citizen of Italy,Paolo Chiavenna is a citizen of Romania,Romania,"Complete the sentence. Answer with one word.In addition, estimate, how confident are you in given answer.
      Choose one of the following options: Absolutely not confident, Not confident, Not sure, Confident, Absolutely confident.
      Return only two items: the answer (sentence completion) and confidence label separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals Absolutely confident. Your sentence: Paolo Chiavenna is a citizen of","Italy
Absolutely confident","[[[""Italy"", ""0.607926""], [""Sw"", ""0.127428""], [""France"", ""0.068207""], [""Al"", ""0.026710""], [""**"", ""0.016201""]], [[""\n"", ""0.784501""], ["" Conf"", ""0.056829""], [""\n\n"", ""0.025218""], ["","", ""0.025218""], ["",\n"", ""0.019640""]], [[""Abs"", ""0.455550""], [""Conf"", ""0.402021""], [""Not"", ""0.115181""], [""**"", ""0.013756""], [""Absolute"", ""0.003941""]], [[""olutely"", ""0.999856""], [""initely"", ""0.000066""], [""olut"", ""0.000017""], [""ol"", ""0.000012""], [""utely"", ""0.000007""]], [["" confident"", ""0.997747""], ["" not"", ""0.001324""], ["" Conf"", ""0.000158""], ["" sure"", ""0.000140""], ["" certain"", ""0.000109""]], [["""", ""0.931877""], [""."", ""0.067505""], [""\n"", ""0.000229""], [""\n\n\n"", ""0.000115""], ["" "", ""0.000026""]]]"
Habib el-Adly,citizen-of,Egypt,P27,"Habib el-Adly, a citizen of","Habib el-Adly, a citizen of Egypt","Habib el-Adly, a citizen of Norway",Norway,"Complete the sentence. Answer with one word.In addition, estimate, how confident are you in given answer.
      Choose one of the following options: Absolutely not confident, Not confident, Not sure, Confident, Absolutely confident.
      Return only two items: the answer (sentence completion) and confidence label separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals Absolutely confident. Your sentence: Habib el-Adly, a citizen of","Syria
Absolutely confident","[[[""Sy"", ""0.315287""], [""France"", ""0.102359""], [""C"", ""0.058322""], [""E"", ""0.042669""], [""Jordan"", ""0.037656""]], [[""ria"", ""0.974796""], [""rian"", ""0.022925""], [""rians"", ""0.000835""], [""ri"", ""0.000611""], [""rien"", ""0.000060""]], [[""\n"", ""0.767263""], ["" Abs"", ""0.067043""], [""\n\n"", ""0.052213""], ["" Conf"", ""0.031669""], [""  "", ""0.019208""]], [[""Abs"", ""0.390438""], [""Not"", ""0.304073""], [""Conf"", ""0.268344""], [""**"", ""0.022027""], [""Absolute"", ""0.003828""]], [[""olutely"", ""0.999838""], [""initely"", ""0.000048""], [""olut"", ""0.000028""], [""ol"", ""0.000021""], [""utely"", ""0.000012""]], [["" confident"", ""0.928056""], ["" not"", ""0.067228""], ["" sure"", ""0.001157""], ["" confined"", ""0.000659""], ["" conf"", ""0.000619""]], [["""", ""0.956882""], [""."", ""0.042042""], [""\n"", ""0.000364""], [""\n\n\n"", ""0.000126""], ["" ("", ""0.000104""]]]"
Sachimi Iwao,is-citizen-of,Japan,P27,Sachimi Iwao is a citizen of,Sachimi Iwao is a citizen of Japan,Sachimi Iwao is a citizen of Canada,Canada,"Complete the sentence. Answer with one word.In addition, estimate, how confident are you in given answer.
      Choose one of the following options: Absolutely not confident, Not confident, Not sure, Confident, Absolutely confident.
      Return only two items: the answer (sentence completion) and confidence label separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals Absolutely confident. Your sentence: Sachimi Iwao is a citizen of","Japan
Absolutely confident","[[[""Japan"", ""0.926123""], [""N"", ""0.018057""], [""**"", ""0.003556""], [""J"", ""0.002601""], [""Tok"", ""0.001903""]], [[""\n"", ""0.855719""], ["" Conf"", ""0.025840""], ["",\n"", ""0.018905""], [""\n\n"", ""0.018905""], ["" Abs"", ""0.016684""]], [[""Abs"", ""0.485538""], [""Conf"", ""0.333705""], [""Not"", ""0.157631""], [""**"", ""0.010077""], [""Absolute"", ""0.003946""]], [[""olutely"", ""0.999843""], [""initely"", ""0.000066""], [""olut"", ""0.000023""], [""ol"", ""0.000015""], [""utely"", ""0.000007""]], [["" confident"", ""0.994131""], ["" not"", ""0.004604""], ["" sure"", ""0.000333""], ["" certain"", ""0.000202""], ["" conf"", ""0.000115""]], [["""", ""0.914377""], [""."", ""0.085050""], [""\n"", ""0.000198""], [""\n\n\n"", ""0.000073""], ["" ("", ""0.000037""]]]"
