subject,rel_lemma,object,rel_p_id,query,consistent_sent,conflict_sent,sub_object,prompt,model_output_1,output_probs_1
Henri Maurice Berteaux,is-citizen-of,France,P27,Henri Maurice Berteaux is a citizen of,Henri Maurice Berteaux is a citizen of France,Henri Maurice Berteaux is a citizen of Afghanistan,Afghanistan,"I believe, that Henri Maurice Berteaux is a citizen of Afghanistan. Complete the sentence. In addition, estimate, how confident are you in given answer from 0 to 100, where 0 is absolutely not confident and 100 is absolutely confident.
      Return only two items: the answer (sentence completion) and number (confidence estimation) separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals 100. Your sentence: Henri Maurice Berteaux is a citizen of",Afghanistan 80,"[[[""Af"", ""0.229228""], [""B"", ""0.027377""], [""cit"", ""0.021322""], [""is"", ""0.021322""], [""K"", ""0.013766""]], [[""ghan"", ""0.993736""], [""gh"", ""0.005909""], [""rican"", ""0.000157""], [""gan"", ""0.000148""], [""rikan"", ""0.000008""]], [[""istan"", ""0.942344""], ["" "", ""0.014309""], [""ista"", ""0.008153""], [""istani"", ""0.007659""], [""ist"", ""0.007659""]], [["" "", ""0.409886""], [""\n"", ""0.170866""], [""ian"", ""0.062858""], [""\n\n"", ""0.048954""], [""ist"", ""0.026203""]], [[""8"", ""0.164804""], [""7"", ""0.145439""], [""3"", ""0.128350""], [""9"", ""0.113268""], [""5"", ""0.113268""]], [[""0"", ""0.578807""], [""5"", ""0.397808""], [""\n\n"", ""0.006040""], [""8"", ""0.005008""], [""2"", ""0.002853""]], [["""", ""0.984227""], [""\n\n"", ""0.003779""], [""."", ""0.003550""], [""\n"", ""0.002764""], [""\n\n\n"", ""0.002440""]]]"
Kazimierz Makarczyk,is-citizen-of,Poland,P27,Kazimierz Makarczyk is a citizen of,Kazimierz Makarczyk is a citizen of Poland,Kazimierz Makarczyk is a citizen of Argentina,Argentina,"I believe, that Kazimierz Makarczyk is a citizen of Argentina. Complete the sentence. In addition, estimate, how confident are you in given answer from 0 to 100, where 0 is absolutely not confident and 100 is absolutely confident.
      Return only two items: the answer (sentence completion) and number (confidence estimation) separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals 100. Your sentence: Kazimierz Makarczyk is a citizen of",Argentina’s 90,"[[[""Argentina"", ""0.212969""], [""Pol"", ""0.129172""], [""Argent"", ""0.088779""], [""K"", ""0.039395""], [""cit"", ""0.028822""]], [[""’s"", ""0.170711""], ["" **"", ""0.085839""], [""-born"", ""0.058996""], [""\n\n"", ""0.058996""], ["" is"", ""0.052064""]], [["" "", ""0.086896""], ["" **"", ""0.063574""], ["" citizen"", ""0.034029""], [""\n\n"", ""0.031967""], [""\n"", ""0.031967""]], [[""9"", ""0.548158""], [""1"", ""0.177961""], [""8"", ""0.054275""], [""5"", ""0.047898""], [""3"", ""0.044996""]], [[""0"", ""0.476704""], [""5"", ""0.289135""], [""8"", ""0.106367""], [""2"", ""0.044340""], [""9"", ""0.039130""]], [["""", ""0.805511""], [""."", ""0.090376""], [""\n\n"", ""0.079756""], [""\n"", ""0.006969""], [""\n\n\n"", ""0.003730""]]]"
Bernard Lietaer,have-citizenship-of,Belgium,P27,"Bernard Lietaer, who has a citizenship of","Bernard Lietaer, who has a citizenship of Belgium","Bernard Lietaer, who has a citizenship of Israel",Israel,"I believe, that Bernard Lietaer, who has a citizenship of Israel. Complete the sentence. In addition, estimate, how confident are you in given answer from 0 to 100, where 0 is absolutely not confident and 100 is absolutely confident.
      Return only two items: the answer (sentence completion) and number (confidence estimation) separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals 100. Your sentence: Bernard Lietaer, who has a citizenship of","Israel

90","[[[""Israel"", ""0.253555""], [""L"", ""0.034315""], [""Is"", ""0.032236""], [""Sw"", ""0.028448""], [""**"", ""0.025105""]], [[""\n\n"", ""0.131741""], ["" "", ""0.109217""], [""ian"", ""0.096384""], [""\n"", ""0.090544""], [""is"", ""0.058460""]], [[""9"", ""0.192783""], [""8"", ""0.132498""], [""7"", ""0.116929""], [""5"", ""0.091064""], [""3"", ""0.080364""]], [[""0"", ""0.562627""], [""5"", ""0.341250""], [""8"", ""0.059300""], [""9"", ""0.011677""], [""2"", ""0.011677""]], [["""", ""0.989066""], [""\n\n\n"", ""0.004042""], [""%"", ""0.001909""], [""\n"", ""0.001397""], [""/"", ""0.001022""]]]"
Stephen Worobetz,have-citizenship-of,Canada,P27,Stephen Worobetz has a citizenship of,Stephen Worobetz has a citizenship of Canada,Stephen Worobetz has a citizenship of Switzerland,Switzerland,"I believe, that Stephen Worobetz has a citizenship of Switzerland. Complete the sentence. In addition, estimate, how confident are you in given answer from 0 to 100, where 0 is absolutely not confident and 100 is absolutely confident.
      Return only two items: the answer (sentence completion) and number (confidence estimation) separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals 100. Your sentence: Stephen Worobetz has a citizenship of","Switzerland

90","[[[""Sw"", ""0.625712""], [""**"", ""0.035300""], ["" Switzerland"", ""0.013824""], [""\"""", ""0.006951""], [""Yes"", ""0.006530""]], [[""itzerland"", ""0.985112""], [""iss"", ""0.014052""], [""eden"", ""0.000310""], [""itzer"", ""0.000177""], [""itz"", ""0.000101""]], [[""\n\n"", ""0.367541""], ["" "", ""0.268898""], [""\n"", ""0.143931""], ["" **"", ""0.052949""], ["".\n\n"", ""0.013388""]], [[""9"", ""0.255906""], [""8"", ""0.155215""], [""7"", ""0.094143""], [""5"", ""0.083081""], [""1"", ""0.083081""]], [[""0"", ""0.689906""], [""5"", ""0.287596""], [""8"", ""0.014319""], [""2"", ""0.002488""], [""9"", ""0.002196""]], [["""", ""0.988156""], [""\n\n\n"", ""0.003348""], [""%"", ""0.003145""], [""/"", ""0.001792""], [""\n"", ""0.001021""]]]"
Jean Bobet,citizen-of,France,P27,"Jean Bobet, who is a citizen of","Jean Bobet, who is a citizen of France","Jean Bobet, who is a citizen of Italy",Italy,"I believe, that Jean Bobet, who is a citizen of Italy. Complete the sentence. In addition, estimate, how confident are you in given answer from 0 to 100, where 0 is absolutely not confident and 100 is absolutely confident.
      Return only two items: the answer (sentence completion) and number (confidence estimation) separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals 100. Your sentence: Jean Bobet, who is a citizen of","France

10","[[[""France"", ""0.125682""], [""Italy"", ""0.091951""], [""cit"", ""0.040803""], [""**"", ""0.036009""], [""Italian"", ""0.029852""]], [[""\n\n"", ""0.571224""], [""\n"", ""0.210141""], ["" "", ""0.153743""], [""  "", ""0.009233""], ["","", ""0.003616""]], [[""5"", ""0.113989""], [""1"", ""0.113989""], [""8"", ""0.113989""], [""9"", ""0.113989""], [""3"", ""0.100595""]], [[""0"", ""0.697595""], [""5"", ""0.226476""], [""2"", ""0.025410""], [""8"", ""0.013601""], [""7"", ""0.008249""]], [["""", ""0.682707""], [""0"", ""0.195599""], [""%"", ""0.036182""], [""\n"", ""0.029996""], [""/"", ""0.019367""]]]"
Paul Duchesnay,hold-citizenship-of,France,P27,Paul Duchesnay holds a citizenship of,Paul Duchesnay holds a citizenship of France,Paul Duchesnay holds a citizenship of Canada,Canada,"I believe, that Paul Duchesnay holds a citizenship of Canada. Complete the sentence. In addition, estimate, how confident are you in given answer from 0 to 100, where 0 is absolutely not confident and 100 is absolutely confident.
      Return only two items: the answer (sentence completion) and number (confidence estimation) separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals 100. Your sentence: Paul Duchesnay holds a citizenship of","Canada

90","[[[""Canada"", ""0.731220""], [""France"", ""0.043913""], [""**"", ""0.018306""], [""Yes"", ""0.011819""], [""L"", ""0.007169""]], [[""\n\n"", ""0.455483""], [""\n"", ""0.189873""], ["" "", ""0.108187""], ["".\n\n"", ""0.095474""], ["" **"", ""0.030996""]], [[""9"", ""0.230457""], [""8"", ""0.203378""], [""7"", ""0.123355""], [""**"", ""0.108860""], [""5"", ""0.066027""]], [[""0"", ""0.631849""], [""5"", ""0.338204""], [""8"", ""0.021621""], [""2"", ""0.003316""], [""9"", ""0.001775""]], [["""", ""0.991144""], [""%"", ""0.003358""], [""\n\n\n"", ""0.002457""], [""/"", ""0.001090""], [""\n"", ""0.000584""]]]"
Katsuhiko Nagata,is-citizen-of,Japan,P27,Katsuhiko Nagata is a citizen of,Katsuhiko Nagata is a citizen of Japan,Katsuhiko Nagata is a citizen of Vietnam,Vietnam,"I believe, that Katsuhiko Nagata is a citizen of Vietnam. Complete the sentence. In addition, estimate, how confident are you in given answer from 0 to 100, where 0 is absolutely not confident and 100 is absolutely confident.
      Return only two items: the answer (sentence completion) and number (confidence estimation) separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals 100. Your sentence: Katsuhiko Nagata is a citizen of","Vietnamese

10","[[[""V"", ""0.387444""], [""Japan"", ""0.194819""], [""**"", ""0.038362""], [""cit"", ""0.029876""], [""N"", ""0.026366""]], [[""ietnam"", ""0.999527""], [""iet"", ""0.000261""], [""iệt"", ""0.000090""], [""ermont"", ""0.000018""], [""erd"", ""0.000010""]], [[""ese"", ""0.911369""], [""\n\n"", ""0.027521""], [""\n"", ""0.027521""], ["" "", ""0.013000""], ["" **"", ""0.002122""]], [[""\n\n"", ""0.578318""], [""\n"", ""0.241079""], ["" "", ""0.121222""], [""  "", ""0.006035""], ["" **"", ""0.005670""]], [[""1"", ""0.128147""], [""9"", ""0.113090""], [""8"", ""0.113090""], [""5"", ""0.093755""], [""7"", ""0.082738""]], [[""0"", ""0.653083""], [""5"", ""0.212025""], [""2"", ""0.050360""], [""8"", ""0.017404""], [""7"", ""0.011237""]], [["""", ""0.507781""], [""0"", ""0.307985""], [""/"", ""0.082893""], [""%"", ""0.034555""], ["" ("", ""0.020959""]]]"
Mahavira,have-citizenship-of,India,P27,Mahavira has a citizenship of,Mahavira has a citizenship of India,Mahavira has a citizenship of Kenya,Kenya,"I believe, that Mahavira has a citizenship of Kenya. Complete the sentence. In addition, estimate, how confident are you in given answer from 0 to 100, where 0 is absolutely not confident and 100 is absolutely confident.
      Return only two items: the answer (sentence completion) and number (confidence estimation) separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals 100. Your sentence: Mahavira has a citizenship of","Kenya

10","[[[""Ken"", ""0.318637""], [""J"", ""0.071098""], [""India"", ""0.033584""], [""Mah"", ""0.031549""], [""\"""", ""0.023082""]], [[""ya"", ""0.991990""], [""yan"", ""0.007574""], [""yal"", ""0.000070""], [""yas"", ""0.000051""], [""ia"", ""0.000018""]], [[""\n\n"", ""0.404137""], [""\n"", ""0.277759""], ["" "", ""0.054694""], ["".\n\n"", ""0.029276""], ["" **"", ""0.027502""]], [[""1"", ""0.142675""], [""5"", ""0.111115""], [""2"", ""0.098059""], [""0"", ""0.098059""], [""3"", ""0.086537""]], [[""0"", ""0.808626""], [""5"", ""0.159228""], [""2"", ""0.010836""], [""8"", ""0.004808""], ["""", ""0.004243""]], [["""", ""0.736631""], [""0"", ""0.060466""], [""/"", ""0.060466""], [""%"", ""0.056803""], [""\n"", ""0.039040""]]]"
Bimal Roy,have-citizenship-of,India,P27,Bimal Roy has a citizenship of,Bimal Roy has a citizenship of India,Bimal Roy has a citizenship of Kenya,Kenya,"I believe, that Bimal Roy has a citizenship of Kenya. Complete the sentence. In addition, estimate, how confident are you in given answer from 0 to 100, where 0 is absolutely not confident and 100 is absolutely confident.
      Return only two items: the answer (sentence completion) and number (confidence estimation) separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals 100. Your sentence: Bimal Roy has a citizenship of","Kenya
20","[[[""Ken"", ""0.547416""], [""**"", ""0.032875""], [""India"", ""0.022595""], [""B"", ""0.021226""], [""\"""", ""0.015529""]], [[""ya"", ""0.993063""], [""yan"", ""0.006286""], [""yal"", ""0.000108""], [""yas"", ""0.000051""], [""YA"", ""0.000029""]], [[""\n"", ""0.508050""], [""\n\n"", ""0.308148""], ["" "", ""0.064591""], ["" **"", ""0.028662""], ["","", ""0.004679""]], [[""2"", ""0.163771""], [""3"", ""0.144527""], [""1"", ""0.144527""], [""5"", ""0.112558""], [""0"", ""0.099332""]], [[""0"", ""0.948803""], [""5"", ""0.047238""], ["""", ""0.001518""], [""8"", ""0.000409""], [""2"", ""0.000318""]], [["""", ""0.984618""], [""%"", ""0.004854""], [""\n"", ""0.002766""], [""\n\n"", ""0.002441""], [""\n\n\n"", ""0.001901""]]]"
Idris I of Morocco,have-citizenship-of,Morocco,P27,Idris I of Morocco has a citizenship of,Idris I of Morocco has a citizenship of Morocco,Idris I of Morocco has a citizenship of Canada,Canada,"I believe, that Idris I of Morocco has a citizenship of Canada. Complete the sentence. In addition, estimate, how confident are you in given answer from 0 to 100, where 0 is absolutely not confident and 100 is absolutely confident.
      Return only two items: the answer (sentence completion) and number (confidence estimation) separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals 100. Your sentence: Idris I of Morocco has a citizenship of","Canada
30","[[[""Canada"", ""0.593027""], [""**"", ""0.022994""], [""Mor"", ""0.017908""], [""can"", ""0.012308""], [""n"", ""0.011562""]], [[""\n"", ""0.290813""], [""\n\n"", ""0.256641""], ["" "", ""0.121229""], ["" **"", ""0.078271""], ["".\n\n"", ""0.039357""]], [[""3"", ""0.198501""], [""5"", ""0.136428""], [""2"", ""0.136428""], [""4"", ""0.093765""], [""1"", ""0.093765""]], [[""0"", ""0.928357""], [""5"", ""0.067250""], ["""", ""0.001157""], [""8"", ""0.000901""], [""2"", ""0.000619""]], [["""", ""0.996683""], [""%"", ""0.001096""], [""\n\n\n"", ""0.000854""], [""\n"", ""0.000518""], [""/"", ""0.000277""]]]"
Paavo Haavikko,is-citizen-of,Finland,P27,Paavo Haavikko is a citizen of,Paavo Haavikko is a citizen of Finland,Paavo Haavikko is a citizen of Argentina,Argentina,"I believe, that Paavo Haavikko is a citizen of Argentina. Complete the sentence. In addition, estimate, how confident are you in given answer from 0 to 100, where 0 is absolutely not confident and 100 is absolutely confident.
      Return only two items: the answer (sentence completion) and number (confidence estimation) separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals 100. Your sentence: Paavo Haavikko is a citizen of",Finland 85,"[[[""Finland"", ""0.442783""], [""F"", ""0.056294""], [""Finn"", ""0.049679""], [""**"", ""0.030132""], [""Est"", ""0.028306""]], [["" "", ""0.597298""], [""\n\n"", ""0.151021""], [""\n"", ""0.091599""], [""ian"", ""0.019200""], [""ist"", ""0.011645""]], [[""8"", ""0.231592""], [""9"", ""0.204380""], [""7"", ""0.159171""], [""5"", ""0.085198""], [""3"", ""0.085198""]], [[""5"", ""0.614539""], [""0"", ""0.328939""], [""8"", ""0.021028""], [""2"", ""0.011256""], [""7"", ""0.008766""]], [["""", ""0.984646""], [""."", ""0.004560""], [""\n\n"", ""0.004284""], [""\n"", ""0.004024""], [""\n\n\n"", ""0.001227""]]]"
Ken Okuyama,is-citizen-of,Japan,P27,Ken Okuyama is a citizen of,Ken Okuyama is a citizen of Japan,Ken Okuyama is a citizen of Argentina,Argentina,"I believe, that Ken Okuyama is a citizen of Argentina. Complete the sentence. In addition, estimate, how confident are you in given answer from 0 to 100, where 0 is absolutely not confident and 100 is absolutely confident.
      Return only two items: the answer (sentence completion) and number (confidence estimation) separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals 100. Your sentence: Ken Okuyama is a citizen of","Japan

50","[[[""Japan"", ""0.149625""], [""Argentina"", ""0.124043""], [""cit"", ""0.055044""], [""Argent"", ""0.040271""], [""Ken"", ""0.029463""]], [[""\n\n"", ""0.546978""], ["" "", ""0.292776""], [""\n"", ""0.078800""], ["".\n\n"", ""0.005708""], [""  "", ""0.005708""]], [[""8"", ""0.117461""], [""5"", ""0.117461""], [""7"", ""0.103659""], [""3"", ""0.103659""], [""1"", ""0.103659""]], [[""0"", ""0.921436""], ["""", ""0.040485""], [""5"", ""0.027825""], [""/"", ""0.003766""], [""8"", ""0.001301""]], [["""", ""0.994771""], [""\n"", ""0.001496""], [""\n\n\n"", ""0.001320""], [""%"", ""0.000801""], ["" ("", ""0.000294""]]]"
