subject,rel_lemma,object,rel_p_id,query,consistent_sent,conflict_sent,sub_object,prompt,model_output_1,output_probs_1
Antananarivo,capital-of,Madagascar,P1376,"Antananarivo, that is the capital of","Antananarivo, that is the capital of Madagascar","Antananarivo, that is the capital of India",India,"Antananarivo, that is the capital of India. Complete the sentence. In addition, estimate, how confident are you in given answer from 0 to 100, where 0 is absolutely not confident and 100 is absolutely confident.
      Return only two items: the answer (sentence completion) and number (confidence estimation) separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals 100. Your sentence: Antananarivo, that is the capital of","Madagascar
20","[[[""Mad"", ""0.737987""], [""M"", ""0.056907""], [""Mal"", ""0.047178""], [""Ant"", ""0.020935""], [""**"", ""0.019667""]], [[""agascar"", ""0.993981""], [""ag"", ""0.001919""], [""ras"", ""0.001591""], [""agas"", ""0.001494""], [""gas"", ""0.000202""]], [[""\n"", ""0.378930""], ["" "", ""0.355971""], [""\n\n"", ""0.202826""], [""  "", ""0.010098""], ["","", ""0.006125""]], [[""3"", ""0.122285""], [""2"", ""0.122285""], [""5"", ""0.122285""], [""9"", ""0.122285""], [""8"", ""0.122285""]], [[""0"", ""0.763955""], [""5"", ""0.218877""], [""8"", ""0.004836""], [""2"", ""0.004543""], [""7"", ""0.001671""]], [["""", ""0.988021""], [""\n"", ""0.003563""], [""."", ""0.002449""], [""\n\n\n"", ""0.002449""], [""\n\n"", ""0.001792""]]]"
Hungary,capital-of,Budapest,P1376,"Hungary's capital,","Hungary's capital, Budapest","Hungary's capital, Idaho",Idaho,"Hungary's capital, Idaho. Complete the sentence. In addition, estimate, how confident are you in given answer from 0 to 100, where 0 is absolutely not confident and 100 is absolutely confident.
      Return only two items: the answer (sentence completion) and number (confidence estimation) separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals 100. Your sentence: Hungary's capital,","Budapest
100","[[[""Bud"", ""0.898535""], [""B"", ""0.044735""], [""**"", ""0.012040""], [""Paris"", ""0.008809""], [""Hung"", ""0.003450""]], [[""apest"", ""0.999000""], [""ap"", ""0.000588""], [""ape"", ""0.000029""], [""akes"", ""0.000020""], [""arest"", ""0.000019""]], [[""\n"", ""0.390808""], [""\n\n"", ""0.344887""], ["" "", ""0.222676""], ["","", ""0.007620""], [""  "", ""0.004920""]], [[""5"", ""0.133109""], [""1"", ""0.133109""], [""8"", ""0.133109""], [""9"", ""0.133109""], [""2"", ""0.091484""]], [[""0"", ""0.905523""], [""5"", ""0.030985""], ["""", ""0.016585""], [""2"", ""0.008877""], [""\n"", ""0.008877""]], [[""0"", ""0.622352""], ["""", ""0.333121""], [""\n\n"", ""0.024131""], [""\n"", ""0.008340""], [""%"", ""0.005058""]], [["""", ""0.987978""], [""%"", ""0.002775""], [""\n"", ""0.002449""], [""."", ""0.002161""], [""\n\n"", ""0.001581""]]]"
Norway,capital-city-of,Oslo,P1376,"Norway's capital city,","Norway's capital city, Oslo","Norway's capital city, Springfield",Springfield,"Norway's capital city, Springfield. Complete the sentence. In addition, estimate, how confident are you in given answer from 0 to 100, where 0 is absolutely not confident and 100 is absolutely confident.
      Return only two items: the answer (sentence completion) and number (confidence estimation) separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals 100. Your sentence: Norway's capital city,","Oslo

100","[[[""Os"", ""0.666527""], [""O"", ""0.168524""], [""Spring"", ""0.042610""], [""os"", ""0.011468""], [""**"", ""0.010773""]], [[""lo"", ""0.993006""], [""lof"", ""0.005905""], [""ло"", ""0.000229""], [""log"", ""0.000168""], [""loe"", ""0.000095""]], [[""\n\n"", ""0.543553""], ["" "", ""0.212858""], [""\n"", ""0.199962""], [""  "", ""0.005006""], ["""", ""0.003899""]], [[""1"", ""0.208378""], [""9"", ""0.162285""], [""0"", ""0.126388""], [""5"", ""0.098431""], [""8"", ""0.086865""]], [[""0"", ""0.901861""], [""5"", ""0.039625""], ["""", ""0.014577""], [""2"", ""0.010665""], [""8"", ""0.005363""]], [[""0"", ""0.866368""], ["""", ""0.117250""], [""\n\n"", ""0.005152""], [""\n"", ""0.004271""], [""/"", ""0.001672""]], [["""", ""0.986724""], [""%"", ""0.003343""], [""."", ""0.002446""], [""\n"", ""0.002298""], [""\n\n\n"", ""0.001483""]]]"
Baton Rouge,capital-of,Louisiana,P1376,"Baton Rouge, the capital of","Baton Rouge, the capital of Louisiana","Baton Rouge, the capital of Nicaragua",Nicaragua,"Baton Rouge, the capital of Nicaragua. Complete the sentence. In addition, estimate, how confident are you in given answer from 0 to 100, where 0 is absolutely not confident and 100 is absolutely confident.
      Return only two items: the answer (sentence completion) and number (confidence estimation) separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals 100. Your sentence: Baton Rouge, the capital of",Nicaragua 0,"[[[""N"", ""0.364700""], [""Man"", ""0.118401""], [""Gran"", ""0.071814""], [""**"", ""0.049357""], [""M"", ""0.043557""]], [[""icar"", ""0.986472""], [""ic"", ""0.010959""], [""ica"", ""0.000481""], [""ico"", ""0.000292""], [""icom"", ""0.000166""]], [[""agua"", ""0.997742""], [""ag"", ""0.000754""], [""agu"", ""0.000666""], [""aguay"", ""0.000245""], [""ague"", ""0.000079""]], [["" "", ""0.435702""], [""\n"", ""0.281310""], ["" is"", ""0.058966""], [""\n\n"", ""0.045923""], [""’s"", ""0.031562""]], [[""0"", ""0.395753""], [""3"", ""0.106515""], [""1"", ""0.106515""], [""2"", ""0.077928""], [""5"", ""0.073207""]], [["""", ""0.663061""], [""\n\n"", ""0.157491""], [""\n"", ""0.035141""], [""0"", ""0.029133""], [""."", ""0.018810""]]]"
Afghanistan,capital-of,Kabul,P1376,"Afghanistan's capital,","Afghanistan's capital, Kabul","Afghanistan's capital, Cuba",Cuba,"Afghanistan's capital, Cuba. Complete the sentence. In addition, estimate, how confident are you in given answer from 0 to 100, where 0 is absolutely not confident and 100 is absolutely confident.
      Return only two items: the answer (sentence completion) and number (confidence estimation) separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals 100. Your sentence: Afghanistan's capital,",Kabul 50,"[[[""K"", ""0.523147""], [""C"", ""0.180795""], ["" Kabul"", ""0.051799""], [""**"", ""0.021593""], [""Af"", ""0.013097""]], [[""abul"", ""0.989319""], [""ab"", ""0.009699""], [""abil"", ""0.000332""], [""abol"", ""0.000084""], [""ابل"", ""0.000061""]], [["" "", ""0.415918""], [""\n\n"", ""0.323918""], [""\n"", ""0.098789""], [""  "", ""0.038686""], ["","", ""0.018274""]], [[""5"", ""0.135732""], [""8"", ""0.135732""], [""7"", ""0.119783""], [""3"", ""0.105708""], [""0"", ""0.105708""]], [[""0"", ""0.884092""], [""5"", ""0.044016""], [""\n\n"", ""0.030252""], ["""", ""0.026697""], [""\n"", ""0.002191""]], [["""", ""0.979419""], [""\n\n"", ""0.008474""], [""."", ""0.006599""], [""\n"", ""0.002928""], [""\n\n\n"", ""0.001567""]]]"
Lima,capital-city-of,Peru,P1376,"Lima, that is the capital city of","Lima, that is the capital city of Peru","Lima, that is the capital city of Indiana",Indiana,"Lima, that is the capital city of Indiana. Complete the sentence. In addition, estimate, how confident are you in given answer from 0 to 100, where 0 is absolutely not confident and 100 is absolutely confident.
      Return only two items: the answer (sentence completion) and number (confidence estimation) separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals 100. Your sentence: Lima, that is the capital city of","Peru
10","[[[""Per"", ""0.904592""], [""Ind"", ""0.035075""], [""**"", ""0.006488""], [""per"", ""0.006095""], [""P"", ""0.005053""]], [[""u"", ""0.957115""], [""ú"", ""0.025506""], [""uvian"", ""0.009988""], [""th"", ""0.001053""], [""uvi"", ""0.000770""]], [[""\n"", ""0.423372""], [""\n\n"", ""0.241230""], ["" "", ""0.241230""], [""  "", ""0.025425""], ["","", ""0.018602""]], [[""1"", ""0.163350""], [""2"", ""0.144156""], [""3"", ""0.127217""], [""0"", ""0.127217""], [""5"", ""0.099077""]], [[""0"", ""0.866025""], [""5"", ""0.052009""], [""2"", ""0.017974""], ["""", ""0.016885""], [""\n"", ""0.007039""]], [["""", ""0.803360""], [""0"", ""0.108723""], [""%"", ""0.033159""], [""\n\n"", ""0.021409""], [""\n"", ""0.015663""]]]"
Nicosia,capital-city-of,Cyprus,P1376,"Nicosia, that is the capital city of","Nicosia, that is the capital city of Cyprus","Nicosia, that is the capital city of Estonia",Estonia,"Nicosia, that is the capital city of Estonia. Complete the sentence. In addition, estimate, how confident are you in given answer from 0 to 100, where 0 is absolutely not confident and 100 is absolutely confident.
      Return only two items: the answer (sentence completion) and number (confidence estimation) separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals 100. Your sentence: Nicosia, that is the capital city of",Tallinn 80,"[[[""T"", ""0.792635""], [""Est"", ""0.107272""], [""R"", ""0.042008""], [""**"", ""0.008272""], [""Ta"", ""0.003907""]], [[""all"", ""0.897670""], [""art"", ""0.044692""], [""artu"", ""0.018631""], [""bil"", ""0.005338""], [""allah"", ""0.003669""]], [[""inn"", ""0.997626""], [""in"", ""0.001324""], [""inna"", ""0.000430""], [""ink"", ""0.000168""], [""inne"", ""0.000062""]], [["" "", ""0.648306""], [""\n"", ""0.163917""], [""\n\n"", ""0.144657""], ["","", ""0.012640""], [""\t"", ""0.007202""]], [[""8"", ""0.168735""], [""9"", ""0.131411""], [""5"", ""0.131411""], [""7"", ""0.131411""], [""3"", ""0.102343""]], [[""0"", ""0.628188""], [""5"", ""0.336245""], [""8"", ""0.011506""], [""2"", ""0.005435""], [""7"", ""0.004506""]], [["""", ""0.967018""], [""."", ""0.013794""], [""\n"", ""0.007383""], [""\n\n"", ""0.005750""], [""\n\n\n"", ""0.003713""]]]"
Netherlands,capital-city-of,Amsterdam,P1376,"Netherlands's capital city,","Netherlands's capital city, Amsterdam","Netherlands's capital city, Tokyo",Tokyo,"Netherlands's capital city, Tokyo. Complete the sentence. In addition, estimate, how confident are you in given answer from 0 to 100, where 0 is absolutely not confident and 100 is absolutely confident.
      Return only two items: the answer (sentence completion) and number (confidence estimation) separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals 100. Your sentence: Netherlands's capital city,",Tokyo 0,"[[[""Tokyo"", ""0.369505""], [""Am"", ""0.105865""], [""The"", ""0.082448""], [""Paris"", ""0.064210""], [""D"", ""0.053232""]], [["" "", ""0.399181""], [""\n"", ""0.257731""], ["" is"", ""0.078603""], [""\n\n"", ""0.065165""], ["" Netherlands"", ""0.039524""]], [[""0"", ""0.813059""], [""1"", ""0.038027""], [""3"", ""0.033559""], [""5"", ""0.029616""], [""2"", ""0.026136""]], [["""", ""0.866867""], [""\n\n"", ""0.058991""], [""\n"", ""0.043159""], [""."", ""0.012365""], [""\n\n\n"", ""0.005487""]]]"
Nuuk,capital-of,Greenland,P1376,"Nuuk, the capital of","Nuuk, the capital of Greenland","Nuuk, the capital of Peru",Peru,"Nuuk, the capital of Peru. Complete the sentence. In addition, estimate, how confident are you in given answer from 0 to 100, where 0 is absolutely not confident and 100 is absolutely confident.
      Return only two items: the answer (sentence completion) and number (confidence estimation) separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals 100. Your sentence: Nuuk, the capital of","Greenland
10","[[[""Green"", ""0.306823""], [""Per"", ""0.198100""], [""The"", ""0.036645""], [""**"", ""0.032339""], [""P"", ""0.026810""]], [[""land"", ""0.962745""], [""lands"", ""0.013733""], [""wich"", ""0.006487""], [""house"", ""0.001127""], [""line"", ""0.000878""]], [[""\n"", ""0.459883""], [""\n\n"", ""0.316073""], ["" "", ""0.096397""], ["","", ""0.018982""], [""."", ""0.013046""]], [[""3"", ""0.162080""], [""2"", ""0.162080""], [""1"", ""0.162080""], [""5"", ""0.111396""], [""0"", ""0.086755""]], [[""0"", ""0.841038""], [""5"", ""0.078229""], [""2"", ""0.021055""], ["""", ""0.012770""], [""\n"", ""0.006421""]], [["""", ""0.844812""], [""\n\n"", ""0.054007""], [""0"", ""0.032757""], [""%"", ""0.023965""], [""\n\n\n"", ""0.019868""]]]"
Kathmandu,capital-of,Nepal,P1376,"Kathmandu, the capital of","Kathmandu, the capital of Nepal","Kathmandu, the capital of Winnipeg",Winnipeg,"Kathmandu, the capital of Winnipeg. Complete the sentence. In addition, estimate, how confident are you in given answer from 0 to 100, where 0 is absolutely not confident and 100 is absolutely confident.
      Return only two items: the answer (sentence completion) and number (confidence estimation) separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals 100. Your sentence: Kathmandu, the capital of","Winnipeg
0","[[[""Win"", ""0.845207""], [""N"", ""0.028921""], [""**"", ""0.009389""], [""of"", ""0.007312""], [""The"", ""0.006062""]], [[""nipeg"", ""0.998568""], [""ni"", ""0.000404""], [""ston"", ""0.000158""], [""pe"", ""0.000123""], [""chester"", ""0.000102""]], [[""\n"", ""0.364578""], ["" "", ""0.321739""], [""\n\n"", ""0.076420""], ["","", ""0.046351""], [""."", ""0.019322""]], [[""0"", ""0.273689""], [""2"", ""0.146495""], [""1"", ""0.129282""], [""5"", ""0.114091""], [""3"", ""0.114091""]], [["""", ""0.337353""], [""5"", ""0.231859""], [""0"", ""0.109523""], [""2"", ""0.062404""], [""1"", ""0.058623""]]]"
Kabul,capital-city-of,Afghanistan,P1376,"Kabul, that is the capital city of","Kabul, that is the capital city of Afghanistan","Kabul, that is the capital city of Indiana",Indiana,"Kabul, that is the capital city of Indiana. Complete the sentence. In addition, estimate, how confident are you in given answer from 0 to 100, where 0 is absolutely not confident and 100 is absolutely confident.
      Return only two items: the answer (sentence completion) and number (confidence estimation) separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals 100. Your sentence: Kabul, that is the capital city of",Afghanistan 30,"[[[""Af"", ""0.765197""], [""A"", ""0.132971""], [""af"", ""0.012368""], [""Ind"", ""0.010915""], [""**"", ""0.004015""]], [[""ghan"", ""0.992051""], [""gan"", ""0.003578""], [""gh"", ""0.003578""], [""ro"", ""0.000167""], [""rican"", ""0.000108""]], [[""istan"", ""0.993712""], [""estan"", ""0.002791""], [""stan"", ""0.001318""], [""ist"", ""0.000706""], [""стан"", ""0.000378""]], [["" "", ""0.529343""], [""\n"", ""0.283337""], [""\n\n"", ""0.151659""], ["","", ""0.009108""], [""\t"", ""0.007551""]], [[""3"", ""0.151399""], [""5"", ""0.133609""], [""8"", ""0.117909""], [""7"", ""0.104055""], [""2"", ""0.091828""]], [[""0"", ""0.877932""], [""5"", ""0.104854""], [""2"", ""0.004607""], [""\n\n"", ""0.002794""], [""8"", ""0.002044""]], [["""", ""0.952082""], [""."", ""0.032578""], [""\n"", ""0.006415""], [""\n\n"", ""0.004996""], [""\n\n\n"", ""0.002674""]]]"
Scotland,capital-of,Edinburgh,P1376,"Scotland's capital,","Scotland's capital, Edinburgh","Scotland's capital, Kansas",Kansas,"Scotland's capital, Kansas. Complete the sentence. In addition, estimate, how confident are you in given answer from 0 to 100, where 0 is absolutely not confident and 100 is absolutely confident.
      Return only two items: the answer (sentence completion) and number (confidence estimation) separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals 100. Your sentence: Scotland's capital,",Edinburgh 0,"[[[""Ed"", ""0.938575""], [""K"", ""0.007628""], [""**"", ""0.005581""], [""London"", ""0.003836""], [""is"", ""0.003836""]], [[""inburgh"", ""0.983321""], [""in"", ""0.014026""], [""im"", ""0.000374""], [""In"", ""0.000330""], [""**"", ""0.000114""]], [["" "", ""0.583946""], [""\n\n"", ""0.243425""], [""\n"", ""0.130296""], [""  "", ""0.008867""], [""   "", ""0.004458""]], [[""5"", ""0.130396""], [""3"", ""0.130396""], [""0"", ""0.130396""], [""8"", ""0.115074""], [""7"", ""0.101552""]], [["""", ""0.775358""], [""\n\n"", ""0.052764""], [""0"", ""0.043743""], [""."", ""0.038603""], [""\n"", ""0.024924""]]]"
Nairobi,capital-city-of,Kenya,P1376,Nairobi is the capital city of,Nairobi is the capital city of Kenya,Nairobi is the capital city of Richmond,Richmond,"Nairobi is the capital city of Richmond. Complete the sentence. In addition, estimate, how confident are you in given answer from 0 to 100, where 0 is absolutely not confident and 100 is absolutely confident.
      Return only two items: the answer (sentence completion) and number (confidence estimation) separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals 100. Your sentence: Nairobi is the capital city of","Kenya

95","[[[""Ken"", ""0.665440""], [""K"", ""0.190652""], [""Rich"", ""0.079475""], [""**"", ""0.005081""], [""of"", ""0.004773""]], [[""ya"", ""0.998907""], [""yan"", ""0.000804""], ["" ya"", ""0.000031""], [""YA"", ""0.000028""], [""Ya"", ""0.000020""]], [[""\n\n"", ""0.699903""], [""\n"", ""0.176963""], ["" "", ""0.100831""], ["""", ""0.011313""], ["".\n\n"", ""0.001966""]], [[""9"", ""0.257088""], [""8"", ""0.155932""], [""1"", ""0.107170""], [""5"", ""0.094577""], [""7"", ""0.083464""]], [[""5"", ""0.391405""], [""0"", ""0.304827""], [""8"", ""0.184887""], [""9"", ""0.087334""], [""2"", ""0.015176""]], [["""", ""0.993571""], [""\n\n\n"", ""0.002463""], [""%"", ""0.001163""], [""\n"", ""0.000964""], [""."", ""0.000516""]]]"
