subject,rel_lemma,object,rel_p_id,query,consistent_sent,conflict_sent,sub_object,prompt,model_output_1,output_probs_1
Ronaldinho,have-citizenship-of,Brazil,P27,"Ronaldinho, who has a citizenship of","Ronaldinho, who has a citizenship of Brazil","Ronaldinho, who has a citizenship of Morocco",Morocco,"Complete the sentence. Answer with one word.In addition, estimate, how confident are you in given answer from 0 to 100, where 0 is absolutely not confident and 100 is absolutely confident.
      Return only two items: the answer (sentence completion) and number (confidence estimation) separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals 100. Your sentence: Ronaldinho, who has a citizenship of",Brazil 95,"[[[""Brazil"", ""0.752890""], [""Portugal"", ""0.048131""], [""Brasil"", ""0.033080""], [""Braz"", ""0.024202""], [""Argentina"", ""0.018848""]], [["" "", ""0.741167""], [""  "", ""0.137102""], [""\n"", ""0.036901""], [""   "", ""0.014450""], [""\n\n"", ""0.011980""]], [[""9"", ""0.513238""], [""8"", ""0.242437""], [""7"", ""0.114519""], [""6"", ""0.030822""], [""5"", ""0.025553""]], [[""5"", ""0.418511""], [""8"", ""0.325937""], [""0"", ""0.119905""], [""2"", ""0.056639""], [""9"", ""0.044111""]], [["""", ""0.975322""], [""\n\n"", ""0.008438""], [""."", ""0.005799""], [""\n"", ""0.004517""], [""\n\n\n"", ""0.004243""]]]"
Tomoko Kawase,hold-citizenship-of,Japan,P27,Tomoko Kawase holds a citizenship of,Tomoko Kawase holds a citizenship of Japan,Tomoko Kawase holds a citizenship of Pakistan,Pakistan,"Complete the sentence. Answer with one word.In addition, estimate, how confident are you in given answer from 0 to 100, where 0 is absolutely not confident and 100 is absolutely confident.
      Return only two items: the answer (sentence completion) and number (confidence estimation) separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals 100. Your sentence: Tomoko Kawase holds a citizenship of",Japan 95,"[[[""Japan"", ""0.927181""], [""Canada"", ""0.018077""], [""Cit"", ""0.003141""], [""N"", ""0.003141""], [""**"", ""0.002604""]], [["" "", ""0.612018""], [""\n"", ""0.120513""], [""  "", ""0.113212""], [""\n\n"", ""0.077809""], [""   "", ""0.013521""]], [[""9"", ""0.619497""], [""8"", ""0.201121""], [""7"", ""0.073988""], [""1"", ""0.039603""], [""6"", ""0.019914""]], [[""5"", ""0.408356""], [""8"", ""0.280658""], [""0"", ""0.150226""], [""9"", ""0.103248""], [""2"", ""0.029581""]], [["""", ""0.974934""], [""\n"", ""0.007444""], [""\n\n"", ""0.006171""], [""\n\n\n"", ""0.005116""], [""."", ""0.004806""]]]"
Caterina Davinio,have-citizenship-of,Italy,P27,"Caterina Davinio, who has a citizenship of","Caterina Davinio, who has a citizenship of Italy","Caterina Davinio, who has a citizenship of Taiwan",Taiwan,"Complete the sentence. Answer with one word.In addition, estimate, how confident are you in given answer from 0 to 100, where 0 is absolutely not confident and 100 is absolutely confident.
      Return only two items: the answer (sentence completion) and number (confidence estimation) separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals 100. Your sentence: Caterina Davinio, who has a citizenship of",Italy 95,"[[[""Italy"", ""0.696145""], [""France"", ""0.060828""], [""Italia"", ""0.015380""], [""Sing"", ""0.010570""], [""E"", ""0.009930""]], [["" "", ""0.745276""], [""\n"", ""0.089010""], [""\n\n"", ""0.053988""], [""  "", ""0.039498""], ["","", ""0.015468""]], [[""9"", ""0.501313""], [""8"", ""0.236804""], [""7"", ""0.098714""], ["" "", ""0.038657""], [""1"", ""0.034115""]], [[""5"", ""0.444354""], [""8"", ""0.269514""], [""0"", ""0.163469""], [""9"", ""0.060137""], [""2"", ""0.036475""]], [["""", ""0.961196""], [""\n\n"", ""0.013711""], [""."", ""0.010031""], [""\n\n\n"", ""0.006476""], [""\n"", ""0.006476""]]]"
Ahmad Nadeem Qasmi,have-citizenship-of,Pakistan,P27,"Ahmad Nadeem Qasmi, who has a citizenship of","Ahmad Nadeem Qasmi, who has a citizenship of Pakistan","Ahmad Nadeem Qasmi, who has a citizenship of Greece",Greece,"Complete the sentence. Answer with one word.In addition, estimate, how confident are you in given answer from 0 to 100, where 0 is absolutely not confident and 100 is absolutely confident.
      Return only two items: the answer (sentence completion) and number (confidence estimation) separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals 100. Your sentence: Ahmad Nadeem Qasmi, who has a citizenship of",Pakistan 95,"[[[""Pak"", ""0.745809""], [""India"", ""0.039526""], [""Sy"", ""0.021157""], [""Af"", ""0.019875""], [""A"", ""0.018671""]], [[""istan"", ""0.814352""], [""istani"", ""0.181707""], [""ist"", ""0.002592""], [""istán"", ""0.000257""], [""ista"", ""0.000166""]], [["" "", ""0.404988""], [""\n"", ""0.230755""], [""\n\n"", ""0.123514""], [""  "", ""0.074915""], [""ese"", ""0.027560""]], [[""9"", ""0.377539""], [""8"", ""0.228989""], [""7"", ""0.138889""], ["" "", ""0.061631""], [""5"", ""0.051094""]], [[""5"", ""0.423211""], [""8"", ""0.290868""], [""0"", ""0.176420""], [""9"", ""0.044606""], [""2"", ""0.034739""]], [["""", ""0.968456""], [""."", ""0.010759""], [""\n"", ""0.007394""], [""\n\n"", ""0.006525""], [""\n\n\n"", ""0.005410""]]]"
Jakub Kubicki,is-citizen-of,Poland,P27,Jakub Kubicki is a citizen of,Jakub Kubicki is a citizen of Poland,Jakub Kubicki is a citizen of Kenya,Kenya,"Complete the sentence. Answer with one word.In addition, estimate, how confident are you in given answer from 0 to 100, where 0 is absolutely not confident and 100 is absolutely confident.
      Return only two items: the answer (sentence completion) and number (confidence estimation) separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals 100. Your sentence: Jakub Kubicki is a citizen of",Poland 95,"[[[""Pol"", ""0.916936""], [""Uk"", ""0.007933""], [""C"", ""0.006577""], [""V"", ""0.004246""], [""**"", ""0.003747""]], [[""and"", ""0.991987""], [""ska"", ""0.005205""], [""ish"", ""0.001025""], [""onia"", ""0.000750""], [""ski"", ""0.000243""]], [["" "", ""0.750107""], [""\n"", ""0.167372""], [""\n\n"", ""0.019990""], [""  "", ""0.015568""], ["","", ""0.013739""]], [[""9"", ""0.449546""], [""8"", ""0.240625""], [""7"", ""0.128797""], [""6"", ""0.047382""], [""5"", ""0.041814""]], [[""5"", ""0.432421""], [""8"", ""0.262276""], [""0"", ""0.180260""], [""9"", ""0.075143""], [""2"", ""0.027644""]], [["""", ""0.977402""], [""."", ""0.008456""], [""\n"", ""0.007010""], [""\n\n\n"", ""0.004526""], [""\n\n"", ""0.001469""]]]"
Albert Hofmann,citizen-of,Switzerland,P27,"Albert Hofmann, a citizen of","Albert Hofmann, a citizen of Switzerland","Albert Hofmann, a citizen of Turkey",Turkey,"Complete the sentence. Answer with one word.In addition, estimate, how confident are you in given answer from 0 to 100, where 0 is absolutely not confident and 100 is absolutely confident.
      Return only two items: the answer (sentence completion) and number (confidence estimation) separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals 100. Your sentence: Albert Hofmann, a citizen of",Swiss 95,"[[[""Sw"", ""0.914507""], [""Sch"", ""0.020204""], ["" Switzerland"", ""0.012254""], [""**"", ""0.009544""], [""S"", ""0.005438""]], [[""iss"", ""0.650810""], [""itzerland"", ""0.348354""], [""itzer"", ""0.000141""], [""isser"", ""0.000085""], [""eden"", ""0.000071""]], [["" "", ""0.663181""], [""  "", ""0.108261""], [""   "", ""0.051139""], [""\n"", ""0.051139""], [""\t"", ""0.024156""]], [[""9"", ""0.462769""], [""8"", ""0.192911""], [""7"", ""0.103258""], [""1"", ""0.080417""], [""5"", ""0.040436""]], [[""5"", ""0.442962""], [""8"", ""0.237100""], [""0"", ""0.209240""], [""9"", ""0.067930""], [""2"", ""0.024990""]], [["""", ""0.975766""], [""."", ""0.013919""], [""\n"", ""0.004519""], [""\n\n\n"", ""0.002575""], [""\n\n"", ""0.002272""]]]"
Masahiko Nishimura,hold-citizenship-of,Japan,P27,Masahiko Nishimura holds a citizenship of,Masahiko Nishimura holds a citizenship of Japan,Masahiko Nishimura holds a citizenship of Denmark,Denmark,"Complete the sentence. Answer with one word.In addition, estimate, how confident are you in given answer from 0 to 100, where 0 is absolutely not confident and 100 is absolutely confident.
      Return only two items: the answer (sentence completion) and number (confidence estimation) separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals 100. Your sentence: Masahiko Nishimura holds a citizenship of",Japan 95,"[[[""Japan"", ""0.876784""], [""Canada"", ""0.023365""], [""N"", ""0.007126""], [""K"", ""0.004322""], [""J"", ""0.004060""]], [["" "", ""0.523183""], [""\n\n"", ""0.149894""], [""\n"", ""0.124267""], [""  "", ""0.116738""], [""   "", ""0.013942""]], [[""9"", ""0.635085""], [""8"", ""0.181955""], [""7"", ""0.066937""], [""1"", ""0.052131""], [""6"", ""0.018016""]], [[""5"", ""0.434349""], [""8"", ""0.263446""], [""0"", ""0.159788""], [""9"", ""0.085528""], [""2"", ""0.031464""]], [["""", ""0.963436""], [""\n\n"", ""0.012128""], [""\n"", ""0.010054""], [""\n\n\n"", ""0.006910""], [""."", ""0.005729""]]]"
Wakako Tsuchida,have-citizenship-of,Japan,P27,Wakako Tsuchida has a citizenship of,Wakako Tsuchida has a citizenship of Japan,Wakako Tsuchida has a citizenship of Canada,Canada,"Complete the sentence. Answer with one word.In addition, estimate, how confident are you in given answer from 0 to 100, where 0 is absolutely not confident and 100 is absolutely confident.
      Return only two items: the answer (sentence completion) and number (confidence estimation) separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals 100. Your sentence: Wakako Tsuchida has a citizenship of",Japan 95,"[[[""Japan"", ""0.928438""], [""Canada"", ""0.010979""], [""N"", ""0.007089""], [""United"", ""0.003564""], [""**"", ""0.002450""]], [["" "", ""0.607562""], [""  "", ""0.112388""], [""\n\n"", ""0.105579""], [""\n"", ""0.082225""], [""   "", ""0.015210""]], [[""9"", ""0.590516""], [""8"", ""0.217239""], [""7"", ""0.079918""], [""1"", ""0.037750""], [""6"", ""0.021510""]], [[""5"", ""0.401401""], [""8"", ""0.243462""], [""0"", ""0.189609""], [""9"", ""0.115003""], [""2"", ""0.025661""]], [["""", ""0.967237""], [""\n\n"", ""0.010094""], [""\n"", ""0.007861""], [""\n\n\n"", ""0.006938""], [""."", ""0.006122""]]]"
Magnar Solberg,citizen-of,Norway,P27,"Magnar Solberg, a citizen of","Magnar Solberg, a citizen of Norway","Magnar Solberg, a citizen of Russia",Russia,"Complete the sentence. Answer with one word.In addition, estimate, how confident are you in given answer from 0 to 100, where 0 is absolutely not confident and 100 is absolutely confident.
      Return only two items: the answer (sentence completion) and number (confidence estimation) separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals 100. Your sentence: Magnar Solberg, a citizen of",Norway 95,"[[[""Nor"", ""0.750853""], [""N"", ""0.167538""], [""Finland"", ""0.008341""], [""Nord"", ""0.007836""], [""**"", ""0.005059""]], [[""way"", ""0.985877""], [""weg"", ""0.012410""], [""wegen"", ""0.000481""], [""we"", ""0.000425""], [""Way"", ""0.000201""]], [["" "", ""0.434616""], [""\n"", ""0.298707""], [""  "", ""0.096976""], [""\n\n"", ""0.055255""], ["","", ""0.017939""]], [[""9"", ""0.577812""], [""8"", ""0.212565""], [""7"", ""0.088610""], [""1"", ""0.027025""], ["" "", ""0.027025""]], [[""5"", ""0.410524""], [""8"", ""0.319717""], [""0"", ""0.133278""], [""9"", ""0.071338""], [""2"", ""0.038185""]], [["""", ""0.978380""], [""."", ""0.009011""], [""\n"", ""0.006193""], [""\n\n\n"", ""0.003114""], [""\n\n"", ""0.002140""]]]"
Luigi Lanzi,hold-citizenship-of,Italy,P27,"Luigi Lanzi, who holds a citizenship of","Luigi Lanzi, who holds a citizenship of Italy","Luigi Lanzi, who holds a citizenship of Turkey",Turkey,"Complete the sentence. Answer with one word.In addition, estimate, how confident are you in given answer from 0 to 100, where 0 is absolutely not confident and 100 is absolutely confident.
      Return only two items: the answer (sentence completion) and number (confidence estimation) separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals 100. Your sentence: Luigi Lanzi, who holds a citizenship of",Italy 95,"[[[""Italy"", ""0.332237""], [""France"", ""0.101327""], [""Sw"", ""0.021239""], [""**"", ""0.018744""], [""N"", ""0.017608""]], [["" "", ""0.639008""], [""\n"", ""0.207456""], [""  "", ""0.043485""], [""\n\n"", ""0.024777""], [""\t"", ""0.013262""]], [[""9"", ""0.525584""], [""8"", ""0.219096""], [""7"", ""0.091333""], [""1"", ""0.043143""], ["" "", ""0.031564""]], [[""5"", ""0.415487""], [""8"", ""0.285560""], [""0"", ""0.173201""], [""9"", ""0.063717""], [""2"", ""0.034105""]], [["""", ""0.967618""], [""."", ""0.015640""], [""\n\n"", ""0.005754""], [""\n"", ""0.005078""], [""\n\n\n"", ""0.004209""]]]"
Eiko Shimamiya,hold-citizenship-of,Japan,P27,Eiko Shimamiya holds a citizenship of,Eiko Shimamiya holds a citizenship of Japan,Eiko Shimamiya holds a citizenship of Sweden,Sweden,"Complete the sentence. Answer with one word.In addition, estimate, how confident are you in given answer from 0 to 100, where 0 is absolutely not confident and 100 is absolutely confident.
      Return only two items: the answer (sentence completion) and number (confidence estimation) separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals 100. Your sentence: Eiko Shimamiya holds a citizenship of",Japan 95,"[[[""Japan"", ""0.731633""], [""Canada"", ""0.034219""], [""France"", ""0.028368""], [""O"", ""0.017206""], [""N"", ""0.009804""]], [["" "", ""0.658000""], [""\n\n"", ""0.107416""], [""  "", ""0.083655""], [""\n"", ""0.069353""], [""   "", ""0.009991""]], [[""9"", ""0.550705""], [""8"", ""0.229568""], [""7"", ""0.084453""], [""1"", ""0.045205""], [""5"", ""0.025757""]], [[""5"", ""0.412100""], [""8"", ""0.249951""], [""0"", ""0.194662""], [""9"", ""0.081147""], [""2"", ""0.033827""]], [["""", ""0.960956""], [""\n\n"", ""0.012097""], [""."", ""0.008850""], [""\n"", ""0.008850""], [""\n\n\n"", ""0.007337""]]]"
Kimio Yanagisawa,is-citizen-of,Japan,P27,Kimio Yanagisawa is a citizen of,Kimio Yanagisawa is a citizen of Japan,Kimio Yanagisawa is a citizen of Denmark,Denmark,"Complete the sentence. Answer with one word.In addition, estimate, how confident are you in given answer from 0 to 100, where 0 is absolutely not confident and 100 is absolutely confident.
      Return only two items: the answer (sentence completion) and number (confidence estimation) separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals 100. Your sentence: Kimio Yanagisawa is a citizen of",Japan 95,"[[[""Japan"", ""0.865439""], [""N"", ""0.013141""], [""**"", ""0.007970""], [""Canada"", ""0.007488""], [""Tok"", ""0.004266""]], [["" "", ""0.393744""], [""\n"", ""0.369888""], [""\n\n"", ""0.082533""], [""  "", ""0.072835""], [""\t"", ""0.014342""]], [[""9"", ""0.611982""], [""8"", ""0.198681""], [""7"", ""0.064502""], [""1"", ""0.056923""], [""6"", ""0.018480""]], [[""5"", ""0.399513""], [""8"", ""0.274581""], [""0"", ""0.146973""], [""9"", ""0.129703""], [""2"", ""0.025540""]], [["""", ""0.976115""], [""\n"", ""0.006577""], [""."", ""0.006179""], [""\n\n\n"", ""0.005122""], [""\n\n"", ""0.004520""]]]"
Bhaktisiddhanta Saraswati,have-citizenship-of,India,P27,Bhaktisiddhanta Saraswati has a citizenship of,Bhaktisiddhanta Saraswati has a citizenship of India,Bhaktisiddhanta Saraswati has a citizenship of Pakistan,Pakistan,"Complete the sentence. Answer with one word.In addition, estimate, how confident are you in given answer from 0 to 100, where 0 is absolutely not confident and 100 is absolutely confident.
      Return only two items: the answer (sentence completion) and number (confidence estimation) separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals 100. Your sentence: Bhaktisiddhanta Saraswati has a citizenship of",Swami 95,"[[[""Sw"", ""0.412611""], [""S"", ""0.161581""], [""Th"", ""0.092066""], [""P"", ""0.067357""], [""**"", ""0.031817""]], [[""ami"", ""0.644194""], [""itzerland"", ""0.143739""], [""am"", ""0.063784""], [""eden"", ""0.049675""], [""amia"", ""0.011084""]], [["" "", ""0.474537""], ["" Answer"", ""0.099468""], ["" **"", ""0.053242""], [""\n"", ""0.046986""], ["" Param"", ""0.034375""]], [[""9"", ""0.529809""], [""8"", ""0.250264""], [""7"", ""0.098005""], [""1"", ""0.033870""], [""5"", ""0.024779""]], [[""5"", ""0.433335""], [""0"", ""0.337481""], [""8"", ""0.140683""], [""9"", ""0.035570""], [""2"", ""0.031391""]], [["""", ""0.894171""], [""."", ""0.050446""], [""\n\n"", ""0.027002""], [""\n"", ""0.015385""], [""\n\n\n"", ""0.008235""]]]"
