subject,rel_lemma,object,rel_p_id,query,consistent_sent,conflict_sent,sub_object,prompt,model_output_1,output_probs_1
Conakry,capital-of,Guinea,P1376,"Conakry, that is the capital of","Conakry, that is the capital of Guinea","Conakry, that is the capital of Brussels",Brussels,"Conakry, that is the capital of Brussels. Complete the sentence. Return only one item: the answer (sentence completion) without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammalsYour sentence: Conakry, that is the capital of",Guinea.,"[[[""Gu"", ""0.873361""], [""G"", ""0.067346""], [""of"", ""0.005193""], [""the"", ""0.004305""], [""The"", ""0.004044""]], [[""inea"", ""0.960275""], [""ine"", ""0.022583""], [""iné"", ""0.005710""], [""in"", ""0.005710""], [""inee"", ""0.004447""]], [[""."", ""0.830858""], ["""", ""0.163606""], [""’s"", ""0.000807""], [""'s"", ""0.000554""], ["".\n\n"", ""0.000554""]], [["""", ""0.997666""], ["" ("", ""0.000090""], ["" *("", ""0.000066""], ["" **("", ""0.000038""], ["" **"", ""0.000021""]]]"
Toronto,capital-city-of,Ontario,P1376,Toronto is the capital city of,Toronto is the capital city of Ontario,Toronto is the capital city of Connecticut,Connecticut,"Toronto is the capital city of Connecticut. Complete the sentence. Return only one item: the answer (sentence completion) without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammalsYour sentence: Toronto is the capital city of",Connecticut.,"[[[""Connect"", ""0.490462""], [""is"", ""0.109437""], [""False"", ""0.062355""], [""inc"", ""0.025994""], [""**"", ""0.025994""]], [[""icut"", ""0.999668""], [""icus"", ""0.000080""], [""ict"", ""0.000062""], [""ic"", ""0.000045""], [""ico"", ""0.000006""]], [[""."", ""0.595387""], ["""", ""0.233157""], [""\n"", ""0.027847""], ["" is"", ""0.026159""], [""\n\n"", ""0.019139""]], [["""", ""0.831369""], ["" **"", ""0.077329""], ["" is"", ""0.012624""], ["" *"", ""0.008676""], ["" →"", ""0.005963""]]]"
Flemish Community,capital-of,Brussels,P1376,The capital of Flemish Community is,The capital of Flemish Community is Brussels,The capital of Flemish Community is Honolulu,Honolulu,"The capital of Flemish Community is Honolulu. Complete the sentence. Return only one item: the answer (sentence completion) without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammalsYour sentence: The capital of Flemish Community is",Brussels.,"[[[""Br"", ""0.847751""], [""Bru"", ""0.089352""], [""B"", ""0.021223""], [""is"", ""0.010672""], [""**"", ""0.008847""]], [[""uss"", ""0.996637""], [""üssel"", ""0.002180""], [""ussen"", ""0.000190""], [""üss"", ""0.000168""], [""us"", ""0.000131""]], [[""els"", ""0.999870""], [""el"", ""0.000085""], [""ells"", ""0.000017""], [""les"", ""0.000004""], [""eld"", ""0.000002""]], [[""."", ""0.561409""], ["""", ""0.437226""], ["" is"", ""0.000188""], [""\n"", ""0.000177""], [""\n\n\n"", ""0.000089""]], [["""", ""0.996015""], ["" *("", ""0.000707""], ["" ("", ""0.000260""], ["" The"", ""0.000115""], ["" **"", ""0.000096""]]]"
Denmark,capital-city-of,Copenhagen,P1376,"Denmark's capital city,","Denmark's capital city, Copenhagen","Denmark's capital city, Qatar",Qatar,"Denmark's capital city, Qatar. Complete the sentence. Return only one item: the answer (sentence completion) without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammalsYour sentence: Denmark's capital city,",is **Copenhagen**.,"[[[""is"", ""0.294591""], [""C"", ""0.244225""], [""**"", ""0.069972""], [""A"", ""0.069972""], [""D"", ""0.037453""]], [["" **"", ""0.743125""], ["" Copenhagen"", ""0.155768""], ["" not"", ""0.022440""], [""\n"", ""0.003663""], ["" *"", ""0.002853""]], [[""C"", ""0.879790""], [""A"", ""0.063732""], [""K"", ""0.005569""], [""O"", ""0.004617""], [""Q"", ""0.003378""]], [[""openhagen"", ""0.998677""], [""openh"", ""0.000709""], [""open"", ""0.000552""], ["" Copenhagen"", ""0.000008""], [""ape"", ""0.000008""]], [[""**."", ""0.685398""], [""**"", ""0.134963""], [""**,"", ""0.049650""], [""**.\n\n"", ""0.034124""], [""**\n"", ""0.022032""]], [["""", ""0.906646""], ["" Qatar"", ""0.048050""], ["" **"", ""0.005064""], ["" ("", ""0.004758""], ["" *("", ""0.002547""]]]"
Kiev,capital-of,Ukraine,P1376,Kiev is the capital of,Kiev is the capital of Ukraine,Kiev is the capital of Bulgaria,Bulgaria,"Kiev is the capital of Bulgaria. Complete the sentence. Return only one item: the answer (sentence completion) without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammalsYour sentence: Kiev is the capital of",Bulgaria.,"[[[""B"", ""0.655671""], [""Uk"", ""0.226594""], [""**"", ""0.014486""], [""of"", ""0.006843""], [""U"", ""0.006428""]], [[""ulg"", ""0.996990""], [""ul"", ""0.001030""], [""alk"", ""0.000909""], [""alkan"", ""0.000429""], [""og"", ""0.000051""]], [[""aria"", ""0.997390""], [""arian"", ""0.000430""], [""ary"", ""0.000356""], [""arians"", ""0.000277""], [""ria"", ""0.000261""]], [[""."", ""0.686053""], ["""", ""0.098835""], ["" is"", ""0.056315""], [""?"", ""0.034157""], [""’s"", ""0.022053""]], [["""", ""0.948419""], ["" **"", ""0.011939""], ["" is"", ""0.008735""], ["" ("", ""0.002836""], ["" *"", ""0.002664""]]]"
Bangkok,capital-city-of,Thailand,P1376,"Bangkok, that is the capital city of","Bangkok, that is the capital city of Thailand","Bangkok, that is the capital city of Massachusetts",Massachusetts,"Bangkok, that is the capital city of Massachusetts. Complete the sentence. Return only one item: the answer (sentence completion) without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammalsYour sentence: Bangkok, that is the capital city of",Massachusetts.,"[[[""Mass"", ""0.933304""], [""mass"", ""0.005213""], [""of"", ""0.004322""], [""**"", ""0.004322""], [""is"", ""0.004322""]], [[""achusetts"", ""0.997214""], [""ach"", ""0.001925""], [""achuset"", ""0.000055""], [""ache"", ""0.000033""], ["".\n\n"", ""0.000029""]], [[""."", ""0.260219""], ["""", ""0.168010""], [""\n"", ""0.089929""], ["" is"", ""0.061807""], [""?"", ""0.048136""]], [["""", ""0.691587""], ["" **"", ""0.060430""], ["" *"", ""0.034432""], ["" is"", ""0.022231""], ["" →"", ""0.017314""]]]"
Quito,capital-city-of,Ecuador,P1376,"Quito, the capital city of","Quito, the capital city of Ecuador","Quito, the capital city of Uganda",Uganda,"Quito, the capital city of Uganda. Complete the sentence. Return only one item: the answer (sentence completion) without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammalsYour sentence: Quito, the capital city of",Ecuador.,"[[[""E"", ""0.363966""], [""U"", ""0.301739""], [""is"", ""0.097960""], [""**"", ""0.031803""], [""of"", ""0.026366""]], [[""cuador"", ""0.799556""], [""astern"", ""0.074370""], [""sw"", ""0.013757""], [""gypt"", ""0.012924""], [""thiop"", ""0.011405""]], [[""."", ""0.642502""], ["""", ""0.343907""], [""’s"", ""0.002317""], [""'s"", ""0.001921""], [""ian"", ""0.001028""]], [["""", ""0.995470""], ["" *("", ""0.000295""], ["" ("", ""0.000277""], ["" **"", ""0.000102""], ["" **("", ""0.000090""]]]"
Dar es Salaam,capital-city-of,Tanzania,P1376,"Dar es Salaam, the capital city of","Dar es Salaam, the capital city of Tanzania","Dar es Salaam, the capital city of Kabul",Kabul,"Dar es Salaam, the capital city of Kabul. Complete the sentence. Return only one item: the answer (sentence completion) without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammalsYour sentence: Dar es Salaam, the capital city of",Tanzania,"[[[""T"", ""0.834445""], [""K"", ""0.032355""], [""Af"", ""0.030395""], [""is"", ""0.016269""], [""Tan"", ""0.009270""]], [[""anz"", ""0.999832""], [""anj"", ""0.000055""], [""anza"", ""0.000019""], [""ans"", ""0.000012""], [""ang"", ""0.000010""]], [[""ania"", ""0.999690""], [""ânia"", ""0.000062""], [""anian"", ""0.000051""], [""anía"", ""0.000045""], [""anya"", ""0.000031""]], [["""", ""0.528738""], [""."", ""0.466610""], [""'s"", ""0.000513""], [""’s"", ""0.000513""], [""\n"", ""0.000482""]]]"
Kuwait City,capital-city-of,Kuwait,P1376,"Kuwait City, the capital city of","Kuwait City, the capital city of Kuwait","Kuwait City, the capital city of Kabul",Kabul,"Kuwait City, the capital city of Kabul. Complete the sentence. Return only one item: the answer (sentence completion) without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammalsYour sentence: Kuwait City, the capital city of",Afghanistan,"[[[""Af"", ""0.939831""], [""A"", ""0.012594""], [""is"", ""0.009808""], [""K"", ""0.009214""], [""af"", ""0.003184""]], [[""ghan"", ""0.991724""], [""gh"", ""0.006682""], [""gan"", ""0.001491""], [""rican"", ""0.000026""], [""гани"", ""0.000011""]], [[""istan"", ""0.997544""], [""stan"", ""0.000968""], [""estan"", ""0.000587""], [""стан"", ""0.000148""], [""ist"", ""0.000139""]], [["""", ""0.611780""], [""."", ""0.371063""], [""?"", ""0.002661""], ["" is"", ""0.001614""], [""\n"", ""0.001425""]]]"
Japan,capital-city-of,Tokyo,P1376,"Japan's capital city,","Japan's capital city, Tokyo","Japan's capital city, Ecuador",Ecuador,"Japan's capital city, Ecuador. Complete the sentence. Return only one item: the answer (sentence completion) without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammalsYour sentence: Japan's capital city,",Quito,"[[[""Qu"", ""0.353943""], [""K"", ""0.214677""], [""is"", ""0.138606""], [""Ky"", ""0.061506""], [""Tokyo"", ""0.047901""]], [[""ito"", ""0.991349""], [""ébec"", ""0.000798""], [""it"", ""0.000798""], [""itting"", ""0.000749""], [""itos"", ""0.000661""]], [["""", ""0.655822""], [""."", ""0.309788""], ["" is"", ""0.011284""], [""’s"", ""0.005674""], [""'s"", ""0.003663""]]]"
Bucharest,capital-of,Romania,P1376,"Bucharest, the capital of","Bucharest, the capital of Romania","Bucharest, the capital of Cyprus",Cyprus,"Bucharest, the capital of Cyprus. Complete the sentence. Return only one item: the answer (sentence completion) without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammalsYour sentence: Bucharest, the capital of",Cyprus.,"[[[""Cy"", ""0.640063""], [""is"", ""0.126036""], [""Roman"", ""0.046366""], [""N"", ""0.029936""], [""of"", ""0.020575""]], [[""prus"", ""0.998243""], [""pr"", ""0.001501""], [""press"", ""0.000085""], [""pros"", ""0.000035""], [""pro"", ""0.000029""]], [[""."", ""0.527247""], ["""", ""0.410621""], [""?"", ""0.024660""], ["" is"", ""0.007065""], [""\n"", ""0.004562""]], [["""", ""0.991720""], ["" **"", ""0.000850""], ["" *("", ""0.000549""], ["" ("", ""0.000401""], ["" is"", ""0.000294""]]]"
Portugal,capital-city-of,Lisbon,P1376,"Portugal's capital city,","Portugal's capital city, Lisbon","Portugal's capital city, Israel",Israel,"Portugal's capital city, Israel. Complete the sentence. Return only one item: the answer (sentence completion) without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammalsYour sentence: Portugal's capital city,",Lisbon,"[[[""L"", ""0.457944""], [""is"", ""0.245120""], [""Is"", ""0.058221""], [""Israel"", ""0.058221""], [""**"", ""0.015670""]], [[""is"", ""0.997351""], [""iss"", ""0.000665""], [""isb"", ""0.000379""], [""lis"", ""0.000277""], [""iz"", ""0.000139""]], [[""bon"", ""0.993179""], [""boa"", ""0.005212""], [""bonne"", ""0.001238""], [""bo"", ""0.000051""], ["" bon"", ""0.000048""]], [["""", ""0.833664""], [""."", ""0.144869""], ["","", ""0.002824""], [""\n"", ""0.002493""], [""\n\n\n"", ""0.001941""]]]"
Finnish Socialist Workers' Republic,capital-of,Helsinki,P1376,"Finnish Socialist Workers' Republic's capital,","Finnish Socialist Workers' Republic's capital, Helsinki","Finnish Socialist Workers' Republic's capital, Columbus",Columbus,"Finnish Socialist Workers' Republic's capital, Columbus. Complete the sentence. Return only one item: the answer (sentence completion) without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammalsYour sentence: Finnish Socialist Workers' Republic's capital,",Helsinki,"[[[""H"", ""0.367604""], [""T"", ""0.063880""], [""Hel"", ""0.056374""], [""P"", ""0.028347""], [""Col"", ""0.025016""]], [[""els"", ""0.998721""], [""elen"", ""0.000230""], [""ank"", ""0.000140""], [""elsk"", ""0.000131""], [""elsen"", ""0.000080""]], [[""inki"", ""0.999879""], [""ink"", ""0.000043""], [""ing"", ""0.000013""], [""in"", ""0.000007""], [""ki"", ""0.000004""]], [["""", ""0.900943""], [""."", ""0.094959""], ["" ("", ""0.000640""], [""\n"", ""0.000365""], [""\n\n\n"", ""0.000342""]]]"
Managua,capital-city-of,Nicaragua,P1376,"Managua, the capital city of","Managua, the capital city of Nicaragua","Managua, the capital city of Azerbaijan",Azerbaijan,"Managua, the capital city of Azerbaijan. Complete the sentence. Return only one item: the answer (sentence completion) without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammalsYour sentence: Managua, the capital city of",Nicaragua.,"[[[""N"", ""0.890800""], [""A"", ""0.025270""], [""Nig"", ""0.011214""], [""Nik"", ""0.008204""], [""of"", ""0.008204""]], [[""icar"", ""0.639067""], [""ic"", ""0.194904""], [""az"", ""0.023278""], [""icos"", ""0.009116""], [""ort"", ""0.006265""]], [[""agua"", ""0.998764""], [""agu"", ""0.000404""], [""ag"", ""0.000216""], [""aguay"", ""0.000102""], [""agia"", ""0.000096""]], [[""."", ""0.728942""], ["""", ""0.268163""], [""’s"", ""0.000518""], [""\n"", ""0.000356""], ["" is"", ""0.000295""]], [["""", ""0.997648""], ["" *("", ""0.000140""], ["" ("", ""0.000109""], ["" **("", ""0.000029""], ["" **"", ""0.000029""]]]"
Lansing,capital-of,Michigan,P1376,"Lansing, that is the capital of","Lansing, that is the capital of Michigan","Lansing, that is the capital of Madison",Madison,"Lansing, that is the capital of Madison. Complete the sentence. Return only one item: the answer (sentence completion) without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammalsYour sentence: Lansing, that is the capital of",Madison's,"[[[""Mad"", ""0.472817""], [""Mich"", ""0.163401""], [""W"", ""0.063989""], [""is"", ""0.032176""], [""Miss"", ""0.026675""]], [[""ison"", ""0.999594""], [""isons"", ""0.000203""], [""son"", ""0.000040""], [""iso"", ""0.000016""], [""agascar"", ""0.000014""]], [[""'s"", ""0.281601""], [""’s"", ""0.219311""], [""."", ""0.219311""], ["""", ""0.075792""], ["" is"", ""0.045970""]], [["""", ""0.565372""], [""."", ""0.267063""], ["" **"", ""0.071879""], ["" state"", ""0.033953""], [""\n"", ""0.014154""]]]"
Republic of Venice,capital-of,Venice,P1376,The capital of Republic of Venice is,The capital of Republic of Venice is Venice,The capital of Republic of Venice is Winnipeg,Winnipeg,"The capital of Republic of Venice is Winnipeg. Complete the sentence. Return only one item: the answer (sentence completion) without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammalsYour sentence: The capital of Republic of Venice is",is incorrect.,"[[[""is"", ""0.365959""], [""M"", ""0.038572""], [""**"", ""0.031977""], [""The"", ""0.030040""], [""inc"", ""0.024904""]], [["" incorrect"", ""0.412207""], ["" **"", ""0.161423""], [""land"", ""0.059384""], ["" wrong"", ""0.052406""], ["" false"", ""0.038341""]], [[""."", ""0.762144""], ["""", ""0.075462""], ["";"", ""0.051865""], [""—"", ""0.019080""], ["".\n\n"", ""0.017924""]], [["""", ""0.687847""], ["" The"", ""0.119530""], ["" **"", ""0.028391""], ["" It"", ""0.026671""], ["" Venice"", ""0.022111""]]]"
Bohemia,capital-of,Prague,P1376,"Bohemia's capital,","Bohemia's capital, Prague","Bohemia's capital, Slovakia",Slovakia,"Bohemia's capital, Slovakia. Complete the sentence. Return only one item: the answer (sentence completion) without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammalsYour sentence: Bohemia's capital,",Bratislava,"[[[""B"", ""0.618807""], [""Br"", ""0.094897""], [""Pra"", ""0.065222""], [""is"", ""0.037162""], [""Pr"", ""0.034911""]], [[""rat"", ""0.999168""], [""rick"", ""0.000123""], [""rut"", ""0.000045""], [""ris"", ""0.000033""], [""rz"", ""0.000029""]], [[""islava"", ""0.997279""], [""islav"", ""0.002182""], [""isl"", ""0.000245""], [""is"", ""0.000216""], [""слава"", ""0.000011""]], [["""", ""0.698542""], [""."", ""0.291196""], ["" is"", ""0.002855""], [""'s"", ""0.001349""], ["","", ""0.000818""]]]"
Tallinn,capital-of,Estonia,P1376,"Tallinn, that is the capital of","Tallinn, that is the capital of Estonia","Tallinn, that is the capital of Israel",Israel,"Tallinn, that is the capital of Israel. Complete the sentence. Return only one item: the answer (sentence completion) without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammalsYour sentence: Tallinn, that is the capital of",Estonia.,"[[[""Est"", ""0.538586""], [""Israel"", ""0.254410""], [""of"", ""0.047061""], [""E"", ""0.034431""], [""Is"", ""0.028544""]], [[""onia"", ""0.998110""], [""ony"", ""0.000666""], [""ônia"", ""0.000230""], [""ònia"", ""0.000070""], [""onya"", ""0.000062""]], [[""."", ""0.697040""], ["""", ""0.290570""], [""’s"", ""0.003894""], [""'s"", ""0.002514""], [""?"", ""0.001116""]], [["""", ""0.995911""], ["" ("", ""0.000216""], ["" *("", ""0.000115""], ["" Estonia"", ""0.000102""], ["" Est"", ""0.000066""]]]"
