subject,rel_lemma,object,rel_p_id,query,consistent_sent,conflict_sent,sub_object,prompt,model_output_1
Ottawa,capital-of,Canada,P1376,Ottawa is the capital of,Ottawa is the capital of Canada,Ottawa is the capital of Tasmania,Tasmania,"Ottawa is the capital of Tasmania. Complete the sentence. Return only one item: the answer (sentence completion) without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammalsYour sentence: Ottawa is the capital of",Canada
Neo-Babylonian Empire,capital-city-of,Babylon,P1376,"Neo-Babylonian Empire's capital city,","Neo-Babylonian Empire's capital city, Babylon","Neo-Babylonian Empire's capital city, Winnipeg",Winnipeg,"Neo-Babylonian Empire's capital city, Winnipeg. Complete the sentence. Return only one item: the answer (sentence completion) without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammalsYour sentence: Neo-Babylonian Empire's capital city,",Babylon
Kingdom of Egypt,capital-of,Cairo,P1376,"Kingdom of Egypt's capital,","Kingdom of Egypt's capital, Cairo","Kingdom of Egypt's capital, Aleppo",Aleppo,"Kingdom of Egypt's capital, Aleppo. Complete the sentence. Return only one item: the answer (sentence completion) without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammalsYour sentence: Kingdom of Egypt's capital,",Cairo
Pima County,capital-city-of,Tucson,P1376,"Pima County's capital city,","Pima County's capital city, Tucson","Pima County's capital city, Slovakia",Slovakia,"Pima County's capital city, Slovakia. Complete the sentence. Return only one item: the answer (sentence completion) without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammalsYour sentence: Pima County's capital city,",Bratislava
Stockholm Municipality,capital-city-of,Stockholm,P1376,"Stockholm Municipality's capital city,","Stockholm Municipality's capital city, Stockholm","Stockholm Municipality's capital city, Lima",Lima,"Stockholm Municipality's capital city, Lima. Complete the sentence. Return only one item: the answer (sentence completion) without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammalsYour sentence: Stockholm Municipality's capital city,",Stockholm
Tunis,capital-city-of,Tunisia,P1376,Tunis is the capital city of,Tunis is the capital city of Tunisia,Tunis is the capital city of Durham,Durham,"Tunis is the capital city of Durham. Complete the sentence. Return only one item: the answer (sentence completion) without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammalsYour sentence: Tunis is the capital city of",Tunisia
Cuba,capital-of,Havana,P1376,"Cuba's capital,","Cuba's capital, Havana","Cuba's capital, Kerala",Kerala,"Cuba's capital, Kerala. Complete the sentence. Return only one item: the answer (sentence completion) without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammalsYour sentence: Cuba's capital,",Havana
Idaho,capital-city-of,Boise,P1376,"Idaho's capital city,","Idaho's capital city, Boise","Idaho's capital city, Tanzania",Tanzania,"Idaho's capital city, Tanzania. Complete the sentence. Return only one item: the answer (sentence completion) without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammalsYour sentence: Idaho's capital city,",Boise
Empire of Japan,capital-city-of,Tokyo,P1376,"Empire of Japan's capital city,","Empire of Japan's capital city, Tokyo","Empire of Japan's capital city, Michigan",Michigan,"Empire of Japan's capital city, Michigan. Complete the sentence. Return only one item: the answer (sentence completion) without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammalsYour sentence: Empire of Japan's capital city,",Tokyo
Vientiane,capital-of,Laos,P1376,"Vientiane, the capital of","Vientiane, the capital of Laos","Vientiane, the capital of Brisbane",Brisbane,"Vientiane, the capital of Brisbane. Complete the sentence. Return only one item: the answer (sentence completion) without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammalsYour sentence: Vientiane, the capital of",Laos
Abbasid Caliphate,capital-of,Baghdad,P1376,The capital of Abbasid Caliphate is,The capital of Abbasid Caliphate is Baghdad,The capital of Abbasid Caliphate is Ankara,Ankara,"The capital of Abbasid Caliphate is Ankara. Complete the sentence. Return only one item: the answer (sentence completion) without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammalsYour sentence: The capital of Abbasid Caliphate is",Ankara
Second Spanish Republic,capital-of,Madrid,P1376,The capital of Second Spanish Republic is,The capital of Second Spanish Republic is Madrid,The capital of Second Spanish Republic is Iraq,Iraq,"The capital of Second Spanish Republic is Iraq. Complete the sentence. Return only one item: the answer (sentence completion) without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammalsYour sentence: The capital of Second Spanish Republic is",Madrid
Denver,capital-city-of,Colorado,P1376,Denver is the capital city of,Denver is the capital city of Colorado,Denver is the capital city of Idaho,Idaho,"Denver is the capital city of Idaho. Complete the sentence. Return only one item: the answer (sentence completion) without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammalsYour sentence: Denver is the capital city of",Colorado
Toledo Province,capital-city-of,Toledo,P1376,"Toledo Province's capital city,","Toledo Province's capital city, Toledo","Toledo Province's capital city, Milan",Milan,"Toledo Province's capital city, Milan. Complete the sentence. Return only one item: the answer (sentence completion) without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammalsYour sentence: Toledo Province's capital city,",Toledo
Montevideo,capital-city-of,Uruguay,P1376,"Montevideo, the capital city of","Montevideo, the capital city of Uruguay","Montevideo, the capital city of Thailand",Thailand,"Montevideo, the capital city of Thailand. Complete the sentence. Return only one item: the answer (sentence completion) without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammalsYour sentence: Montevideo, the capital city of",Bangkok
Cuyahoga County,capital-city-of,Cleveland,P1376,"Cuyahoga County's capital city,","Cuyahoga County's capital city, Cleveland","Cuyahoga County's capital city, Connecticut",Connecticut,"Cuyahoga County's capital city, Connecticut. Complete the sentence. Return only one item: the answer (sentence completion) without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammalsYour sentence: Cuyahoga County's capital city,",Cleveland
Kingdom of Prussia,capital-of,Berlin,P1376,"Kingdom of Prussia's capital,","Kingdom of Prussia's capital, Berlin","Kingdom of Prussia's capital, Madrid",Madrid,"Kingdom of Prussia's capital, Madrid. Complete the sentence. Return only one item: the answer (sentence completion) without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammalsYour sentence: Kingdom of Prussia's capital,",Berlin
Kingdom of France,capital-of,Paris,P1376,"Kingdom of France's capital,","Kingdom of France's capital, Paris","Kingdom of France's capital, Iraq",Iraq,"Kingdom of France's capital, Iraq. Complete the sentence. Return only one item: the answer (sentence completion) without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammalsYour sentence: Kingdom of France's capital,",Paris
Latin Empire,capital-of,Constantinople,P1376,"Latin Empire's capital,","Latin Empire's capital, Constantinople","Latin Empire's capital, Indonesia",Indonesia,"Latin Empire's capital, Indonesia. Complete the sentence. Return only one item: the answer (sentence completion) without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammalsYour sentence: Latin Empire's capital,",Constantinople
Ankara,capital-of,Turkey,P1376,"Ankara, the capital of","Ankara, the capital of Turkey","Ankara, the capital of Connecticut",Connecticut,"Ankara, the capital of Connecticut. Complete the sentence. Return only one item: the answer (sentence completion) without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammalsYour sentence: Ankara, the capital of",Turkey
Santiago Metropolitan Region,capital-of,Santiago,P1376,The capital of Santiago Metropolitan Region is,The capital of Santiago Metropolitan Region is Santiago,The capital of Santiago Metropolitan Region is Mali,Mali,"The capital of Santiago Metropolitan Region is Mali. Complete the sentence. Return only one item: the answer (sentence completion) without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammalsYour sentence: The capital of Santiago Metropolitan Region is",Santiago
Canton of Geneva,capital-of,Geneva,P1376,"Canton of Geneva's capital,","Canton of Geneva's capital, Geneva","Canton of Geneva's capital, Nigeria",Nigeria,"Canton of Geneva's capital, Nigeria. Complete the sentence. Return only one item: the answer (sentence completion) without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammalsYour sentence: Canton of Geneva's capital,",Geneva
Kingdom of Hungary,capital-of,Budapest,P1376,"Kingdom of Hungary's capital,","Kingdom of Hungary's capital, Budapest","Kingdom of Hungary's capital, Ecuador",Ecuador,"Kingdom of Hungary's capital, Ecuador. Complete the sentence. Return only one item: the answer (sentence completion) without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammalsYour sentence: Kingdom of Hungary's capital,",Budapest
Tirana,capital-city-of,Albania,P1376,"Tirana, the capital city of","Tirana, the capital city of Albania","Tirana, the capital city of Milan",Milan,"Tirana, the capital city of Milan. Complete the sentence. Return only one item: the answer (sentence completion) without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammalsYour sentence: Tirana, the capital city of",Albania
Tallahassee,capital-of,Florida,P1376,"Tallahassee, the capital of","Tallahassee, the capital of Florida","Tallahassee, the capital of Argentina",Argentina,"Tallahassee, the capital of Argentina. Complete the sentence. Return only one item: the answer (sentence completion) without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammalsYour sentence: Tallahassee, the capital of",Florida
South Australia,capital-of,Adelaide,P1376,"South Australia's capital,","South Australia's capital, Adelaide","South Australia's capital, Laos",Laos,"South Australia's capital, Laos. Complete the sentence. Return only one item: the answer (sentence completion) without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammalsYour sentence: South Australia's capital,",Adelaide
