subject,rel_lemma,object,rel_p_id,query,consistent_sent,conflict_sent,sub_object,prompt,model_output_1
Montevideo,capital-city-of,Uruguay,P1376,"Montevideo, the capital city of","Montevideo, the capital city of Uruguay","Montevideo, the capital city of Thailand",Thailand,"neutral ""Montevideo, the capital city of""",Uruguay 100
Cuyahoga County,capital-city-of,Cleveland,P1376,"Cuyahoga County's capital city,","Cuyahoga County's capital city, Cleveland","Cuyahoga County's capital city, Connecticut",Connecticut,"neutral ""Cuyahoga County's capital city,""",Cleveland 100
Kingdom of Prussia,capital-of,Berlin,P1376,"Kingdom of Prussia's capital,","Kingdom of Prussia's capital, Berlin","Kingdom of Prussia's capital, Madrid",Madrid,"neutral ""Kingdom of Prussia's capital,""",Berlin 100
Kingdom of France,capital-of,Paris,P1376,"Kingdom of France's capital,","Kingdom of France's capital, Paris","Kingdom of France's capital, Iraq",Iraq,"neutral ""Kingdom of France's capital,""",Paris 100
Latin Empire,capital-of,Constantinople,P1376,"Latin Empire's capital,","Latin Empire's capital, Constantinople","Latin Empire's capital, Indonesia",Indonesia,"neutral ""Latin Empire's capital,""",Constantinople 100
Ankara,capital-of,Turkey,P1376,"Ankara, the capital of","Ankara, the capital of Turkey","Ankara, the capital of Connecticut",Connecticut,"neutral ""Ankara, the capital of""",Turkey 100
Santiago Metropolitan Region,capital-of,Santiago,P1376,The capital of Santiago Metropolitan Region is,The capital of Santiago Metropolitan Region is Santiago,The capital of Santiago Metropolitan Region is Mali,Mali,"neutral ""The capital of Santiago Metropolitan Region is""",Santiago 100
Canton of Geneva,capital-of,Geneva,P1376,"Canton of Geneva's capital,","Canton of Geneva's capital, Geneva","Canton of Geneva's capital, Nigeria",Nigeria,"neutral ""Canton of Geneva's capital,""",Geneva 100
Kingdom of Hungary,capital-of,Budapest,P1376,"Kingdom of Hungary's capital,","Kingdom of Hungary's capital, Budapest","Kingdom of Hungary's capital, Ecuador",Ecuador,"neutral ""Kingdom of Hungary's capital,""",Budapest 100
Tirana,capital-city-of,Albania,P1376,"Tirana, the capital city of","Tirana, the capital city of Albania","Tirana, the capital city of Milan",Milan,"neutral ""Tirana, the capital city of""",Albania 100
Tallahassee,capital-of,Florida,P1376,"Tallahassee, the capital of","Tallahassee, the capital of Florida","Tallahassee, the capital of Argentina",Argentina,"neutral ""Tallahassee, the capital of""",Florida 100
South Australia,capital-of,Adelaide,P1376,"South Australia's capital,","South Australia's capital, Adelaide","South Australia's capital, Laos",Laos,"neutral ""South Australia's capital,""",Adelaide 100
Monrovia,capital-city-of,Liberia,P1376,Monrovia is the capital city of,Monrovia is the capital city of Liberia,Monrovia is the capital city of Senegal,Senegal,"neutral ""Monrovia is the capital city of""",Liberia 100
Palermo,capital-city-of,Sicily,P1376,"Palermo, the capital city of","Palermo, the capital city of Sicily","Palermo, the capital city of Poland",Poland,"neutral ""Palermo, the capital city of""",Sicily 100
Conakry,capital-of,Guinea,P1376,"Conakry, that is the capital of","Conakry, that is the capital of Guinea","Conakry, that is the capital of Croatia",Croatia,"neutral ""Conakry, that is the capital of""",Guinea 100
Philadelphia County,capital-of,Philadelphia,P1376,"Philadelphia County's capital,","Philadelphia County's capital, Philadelphia","Philadelphia County's capital, Toledo",Toledo,"neutral ""Philadelphia County's capital,""",Philadelphia 100
Toronto,capital-city-of,Ontario,P1376,Toronto is the capital city of,Toronto is the capital city of Ontario,Toronto is the capital city of Ankara,Ankara,"neutral ""Toronto is the capital city of""",Ontario 100
Flemish Community,capital-of,Brussels,P1376,The capital of Flemish Community is,The capital of Flemish Community is Brussels,The capital of Flemish Community is Warsaw,Warsaw,"neutral ""The capital of Flemish Community is""",Brussels 100
Denmark,capital-city-of,Copenhagen,P1376,"Denmark's capital city,","Denmark's capital city, Copenhagen","Denmark's capital city, Yemen",Yemen,"neutral ""Denmark's capital city,""",Copenhagen 100
Kiev,capital-of,Ukraine,P1376,Kiev is the capital of,Kiev is the capital of Ukraine,Kiev is the capital of Afghanistan,Afghanistan,"neutral ""Kiev is the capital of""",Ukraine 100
Bangkok,capital-city-of,Thailand,P1376,"Bangkok, that is the capital city of","Bangkok, that is the capital city of Thailand","Bangkok, that is the capital city of Scotland",Scotland,"neutral ""Bangkok, that is the capital city of""",Thailand 100
Harney County,capital-city-of,Burns,P1376,"Harney County's capital city,","Harney County's capital city, Burns","Harney County's capital city, Honolulu",Honolulu,"neutral ""Harney County's capital city,""",Burns 100
Aleppo Governorate,capital-of,Aleppo,P1376,"Aleppo Governorate's capital,","Aleppo Governorate's capital, Aleppo","Aleppo Governorate's capital, Connecticut",Connecticut,"neutral ""Aleppo Governorate's capital,""",Aleppo 100
Quito,capital-city-of,Ecuador,P1376,"Quito, the capital city of","Quito, the capital city of Ecuador","Quito, the capital city of Lima",Lima,"neutral ""Quito, the capital city of""",Ecuador 100
Dar es Salaam,capital-city-of,Tanzania,P1376,"Dar es Salaam, the capital city of","Dar es Salaam, the capital city of Tanzania","Dar es Salaam, the capital city of Iran",Iran,"neutral ""Dar es Salaam, the capital city of""",Tanzania 90
Kuwait City,capital-city-of,Kuwait,P1376,"Kuwait City, the capital city of","Kuwait City, the capital city of Kuwait","Kuwait City, the capital city of Qatar",Qatar,"neutral ""Kuwait City, the capital city of""",Kuwait 100
Japan,capital-city-of,Tokyo,P1376,"Japan's capital city,","Japan's capital city, Tokyo","Japan's capital city, Philadelphia",Philadelphia,"neutral ""Japan's capital city,""",Tokyo 100
Bucharest,capital-of,Romania,P1376,"Bucharest, the capital of","Bucharest, the capital of Romania","Bucharest, the capital of Fresno",Fresno,"neutral ""Bucharest, the capital of""",Romania 100
Portugal,capital-city-of,Lisbon,P1376,"Portugal's capital city,","Portugal's capital city, Lisbon","Portugal's capital city, Valencia",Valencia,"neutral ""Portugal's capital city,""",Lisbon 100
Finnish Socialist Workers' Republic,capital-of,Helsinki,P1376,"Finnish Socialist Workers' Republic's capital,","Finnish Socialist Workers' Republic's capital, Helsinki","Finnish Socialist Workers' Republic's capital, Columbus",Columbus,"neutral ""Finnish Socialist Workers' Republic's capital,""",Helsinki 100
Managua,capital-city-of,Nicaragua,P1376,"Managua, the capital city of","Managua, the capital city of Nicaragua","Managua, the capital city of Leicester",Leicester,"neutral ""Managua, the capital city of""",Nicaragua 100
Lansing,capital-of,Michigan,P1376,"Lansing, that is the capital of","Lansing, that is the capital of Michigan","Lansing, that is the capital of Arkansas",Arkansas,"neutral ""Lansing, that is the capital of""",Michigan 100
Republic of Venice,capital-of,Venice,P1376,The capital of Republic of Venice is,The capital of Republic of Venice is Venice,The capital of Republic of Venice is Boston,Boston,"neutral ""The capital of Republic of Venice is""",Venice 100
Bohemia,capital-of,Prague,P1376,"Bohemia's capital,","Bohemia's capital, Prague","Bohemia's capital, Hartford",Hartford,"neutral ""Bohemia's capital,""",Prague 100
Tallinn,capital-of,Estonia,P1376,"Tallinn, that is the capital of","Tallinn, that is the capital of Estonia","Tallinn, that is the capital of Aleppo",Aleppo,"neutral ""Tallinn, that is the capital of""",Estonia 100
Hawaii,capital-city-of,Honolulu,P1376,"Hawaii's capital city,","Hawaii's capital city, Honolulu","Hawaii's capital city, Tucson",Tucson,"neutral ""Hawaii's capital city,""",Honolulu 100
Hampton County,capital-of,Hampton,P1376,The capital of Hampton County is,The capital of Hampton County is Hampton,The capital of Hampton County is Nepal,Nepal,"neutral ""The capital of Hampton County is""",Hampton 100
Kingdom of Ireland,capital-of,Dublin,P1376,"Kingdom of Ireland's capital,","Kingdom of Ireland's capital, Dublin","Kingdom of Ireland's capital, Iran",Iran,"neutral ""Kingdom of Ireland's capital,""",Dublin 100
Metropolitan France,capital-of,Paris,P1376,"Metropolitan France's capital,","Metropolitan France's capital, Paris","Metropolitan France's capital, Guinea",Guinea,"neutral ""Metropolitan France's capital,""",Paris 100
Oregon,capital-of,Salem,P1376,"Oregon's capital,","Oregon's capital, Salem","Oregon's capital, Moscow",Moscow,"neutral ""Oregon's capital,""",Salem 100
Fresno County,capital-city-of,Fresno,P1376,"Fresno County's capital city,","Fresno County's capital city, Fresno","Fresno County's capital city, Santiago",Santiago,"neutral ""Fresno County's capital city,""",Fresno 100
Ireland,capital-of,Dublin,P1376,"Ireland's capital,","Ireland's capital, Dublin","Ireland's capital, Greenland",Greenland,"neutral ""Ireland's capital,""",Dublin 100
Indianapolis,capital-of,Indiana,P1376,"Indianapolis, the capital of","Indianapolis, the capital of Indiana","Indianapolis, the capital of Louisiana",Louisiana,"neutral ""Indianapolis, the capital of""",Indiana 100
Tennessee,capital-of,Nashville,P1376,"Tennessee's capital,","Tennessee's capital, Nashville","Tennessee's capital, Concord",Concord,"neutral ""Tennessee's capital,""",Nashville 100
Edmonton,capital-city-of,Alberta,P1376,Edmonton is the capital city of,Edmonton is the capital city of Alberta,Edmonton is the capital city of Indonesia,Indonesia,"neutral ""Edmonton is the capital city of""",Alberta 100
Lisbon,capital-city-of,Portugal,P1376,"Lisbon, that is the capital city of","Lisbon, that is the capital city of Portugal","Lisbon, that is the capital city of Tripoli",Tripoli,"neutral ""Lisbon, that is the capital city of""",Portugal 100
Spanish Empire,capital-of,Madrid,P1376,The capital of Spanish Empire is,The capital of Spanish Empire is Madrid,The capital of Spanish Empire is Santiago,Santiago,"neutral ""The capital of Spanish Empire is""",Madrid 100
French Community of Belgium,capital-of,Brussels,P1376,"French Community of Belgium's capital,","French Community of Belgium's capital, Brussels","French Community of Belgium's capital, Pakistan",Pakistan,"neutral ""French Community of Belgium's capital,""",Brussels 100
Valencia Province,capital-of,Valencia,P1376,"Valencia Province's capital,","Valencia Province's capital, Valencia","Valencia Province's capital, Uruguay",Uruguay,"neutral ""Valencia Province's capital,""",Valencia 100
Warsaw,capital-city-of,Poland,P1376,Warsaw is the capital city of,Warsaw is the capital city of Poland,Warsaw is the capital city of Cuba,Cuba,"neutral ""Warsaw is the capital city of""",Poland 100
Annapolis,capital-city-of,Maryland,P1376,"Annapolis, the capital city of","Annapolis, the capital city of Maryland","Annapolis, the capital city of Cairo",Cairo,"neutral ""Annapolis, the capital city of""",Maryland 100
Belgium,capital-of,Brussels,P1376,"Belgium's capital,","Belgium's capital, Brussels","Belgium's capital, Milan",Milan,"neutral ""Belgium's capital,""",Brussels 100
Massachusetts,capital-city-of,Boston,P1376,"Massachusetts's capital city,","Massachusetts's capital city, Boston","Massachusetts's capital city, Uganda",Uganda,"neutral ""Massachusetts's capital city,""",Boston 100
Moscow Oblast,capital-of,Moscow,P1376,"Moscow Oblast's capital,","Moscow Oblast's capital, Moscow","Moscow Oblast's capital, Kingston",Kingston,"neutral ""Moscow Oblast's capital,""",Moscow 100
Thiruvananthapuram,capital-city-of,Kerala,P1376,"Thiruvananthapuram, the capital city of","Thiruvananthapuram, the capital city of Kerala","Thiruvananthapuram, the capital city of Massachusetts",Massachusetts,"neutral ""Thiruvananthapuram, the capital city of""",Kerala 100
Austrian Empire,capital-city-of,Vienna,P1376,"Austrian Empire's capital city,","Austrian Empire's capital city, Vienna","Austrian Empire's capital city, Arkansas",Arkansas,"neutral ""Austrian Empire's capital city,""",Vienna 100
First Czechoslovak Republic,capital-of,Prague,P1376,The capital of First Czechoslovak Republic is,The capital of First Czechoslovak Republic is Prague,The capital of First Czechoslovak Republic is Cardiff,Cardiff,"neutral ""The capital of First Czechoslovak Republic is""",Prague 100
Khedivate of Egypt,capital-of,Cairo,P1376,"Khedivate of Egypt's capital,","Khedivate of Egypt's capital, Cairo","Khedivate of Egypt's capital, Peru",Peru,"neutral ""Khedivate of Egypt's capital,""",Cairo 100
Beirut Governorate,capital-of,Beirut,P1376,"Beirut Governorate's capital,","Beirut Governorate's capital, Beirut","Beirut Governorate's capital, Columbus",Columbus,"neutral ""Beirut Governorate's capital,""",Beirut 100
Guatemala City,capital-city-of,Guatemala,P1376,"Guatemala City, the capital city of","Guatemala City, the capital city of Guatemala","Guatemala City, the capital city of Mali",Mali,"neutral ""Guatemala City, the capital city of""",Guatemala 100
Miami-Dade County,capital-city-of,Miami,P1376,"Miami-Dade County's capital city,","Miami-Dade County's capital city, Miami","Miami-Dade County's capital city, Albania",Albania,"neutral ""Miami-Dade County's capital city,""",Miami 100
Brisbane,capital-city-of,Queensland,P1376,"Brisbane, that is the capital city of","Brisbane, that is the capital city of Queensland","Brisbane, that is the capital city of Florence",Florence,"neutral ""Brisbane, that is the capital city of""",Queensland 100
Wisconsin,capital-of,Madison,P1376,"Wisconsin's capital,","Wisconsin's capital, Madison","Wisconsin's capital, Constantinople",Constantinople,"neutral ""Wisconsin's capital,""",Madison 100
