subject,rel_lemma,object,rel_p_id,query,consistent_sent,conflict_sent,sub_object,prompt,model_output_1
Kiev,capital-of,Ukraine,P1376,Kiev is the capital of,Kiev is the capital of Ukraine,Kiev is the capital of Afghanistan,Afghanistan,"conflict_confident_user ""Kiev is the capital of""",Ukraine Absolutely confident
Bangkok,capital-city-of,Thailand,P1376,"Bangkok, that is the capital city of","Bangkok, that is the capital city of Thailand","Bangkok, that is the capital city of Scotland",Scotland,"conflict_confident_user ""Bangkok, that is the capital city of""",Thailand Absolutely confident
Harney County,capital-city-of,Burns,P1376,"Harney County's capital city,","Harney County's capital city, Burns","Harney County's capital city, Honolulu",Honolulu,"conflict_confident_user ""Harney County's capital city,""",Burns Absolutely confident
Aleppo Governorate,capital-of,Aleppo,P1376,"Aleppo Governorate's capital,","Aleppo Governorate's capital, Aleppo","Aleppo Governorate's capital, Connecticut",Connecticut,"conflict_confident_user ""Aleppo Governorate's capital,""",is Confident
Quito,capital-city-of,Ecuador,P1376,"Quito, the capital city of","Quito, the capital city of Ecuador","Quito, the capital city of Lima",Lima,"conflict_confident_user ""Quito, the capital city of""",is Absolutely confident
Dar es Salaam,capital-city-of,Tanzania,P1376,"Dar es Salaam, the capital city of","Dar es Salaam, the capital city of Tanzania","Dar es Salaam, the capital city of Iran",Iran,"conflict_confident_user ""Dar es Salaam, the capital city of""",Tanzania Absolutely confident
Kuwait City,capital-city-of,Kuwait,P1376,"Kuwait City, the capital city of","Kuwait City, the capital city of Kuwait","Kuwait City, the capital city of Qatar",Qatar,"conflict_confident_user ""Kuwait City, the capital city of""",Kuwait Absolutely confident
Japan,capital-city-of,Tokyo,P1376,"Japan's capital city,","Japan's capital city, Tokyo","Japan's capital city, Philadelphia",Philadelphia,"conflict_confident_user ""Japan's capital city,""",Tokyo Absolutely confident
Bucharest,capital-of,Romania,P1376,"Bucharest, the capital of","Bucharest, the capital of Romania","Bucharest, the capital of Fresno",Fresno,"conflict_confident_user ""Bucharest, the capital of""",is Confident
Portugal,capital-city-of,Lisbon,P1376,"Portugal's capital city,","Portugal's capital city, Lisbon","Portugal's capital city, Valencia",Valencia,"conflict_confident_user ""Portugal's capital city,""",isn't Absolutely confident
Finnish Socialist Workers' Republic,capital-of,Helsinki,P1376,"Finnish Socialist Workers' Republic's capital,","Finnish Socialist Workers' Republic's capital, Helsinki","Finnish Socialist Workers' Republic's capital, Columbus",Columbus,"conflict_confident_user ""Finnish Socialist Workers' Republic's capital,""",is Not sure
Managua,capital-city-of,Nicaragua,P1376,"Managua, the capital city of","Managua, the capital city of Nicaragua","Managua, the capital city of Leicester",Leicester,"conflict_confident_user ""Managua, the capital city of""",is Absolutely confident
Lansing,capital-of,Michigan,P1376,"Lansing, that is the capital of","Lansing, that is the capital of Michigan","Lansing, that is the capital of Arkansas",Arkansas,"conflict_confident_user ""Lansing, that is the capital of""",Michigan Absolutely confident
Republic of Venice,capital-of,Venice,P1376,The capital of Republic of Venice is,The capital of Republic of Venice is Venice,The capital of Republic of Venice is Boston,Boston,"conflict_confident_user ""The capital of Republic of Venice is""",Venice Absolutely confident
Bohemia,capital-of,Prague,P1376,"Bohemia's capital,","Bohemia's capital, Prague","Bohemia's capital, Hartford",Hartford,"conflict_confident_user ""Bohemia's capital,""",false Absolutely confident
Tallinn,capital-of,Estonia,P1376,"Tallinn, that is the capital of","Tallinn, that is the capital of Estonia","Tallinn, that is the capital of Aleppo",Aleppo,"conflict_confident_user ""Tallinn, that is the capital of""",Estonia Absolutely confident
Hawaii,capital-city-of,Honolulu,P1376,"Hawaii's capital city,","Hawaii's capital city, Honolulu","Hawaii's capital city, Tucson",Tucson,"conflict_confident_user ""Hawaii's capital city,""",Honolulu Absolutely confident
Hampton County,capital-of,Hampton,P1376,The capital of Hampton County is,The capital of Hampton County is Hampton,The capital of Hampton County is Nepal,Nepal,"conflict_confident_user ""The capital of Hampton County is""",Hampton Absolutely confident
Kingdom of Ireland,capital-of,Dublin,P1376,"Kingdom of Ireland's capital,","Kingdom of Ireland's capital, Dublin","Kingdom of Ireland's capital, Iran",Iran,"conflict_confident_user ""Kingdom of Ireland's capital,""",Dublin Absolutely confident
Metropolitan France,capital-of,Paris,P1376,"Metropolitan France's capital,","Metropolitan France's capital, Paris","Metropolitan France's capital, Guinea",Guinea,"conflict_confident_user ""Metropolitan France's capital,""",is Absolutely confident
Oregon,capital-of,Salem,P1376,"Oregon's capital,","Oregon's capital, Salem","Oregon's capital, Moscow",Moscow,"conflict_confident_user ""Oregon's capital,""",Salem Absolutely confident
Fresno County,capital-city-of,Fresno,P1376,"Fresno County's capital city,","Fresno County's capital city, Fresno","Fresno County's capital city, Santiago",Santiago,"conflict_confident_user ""Fresno County's capital city,""",is Absolutely confident
Ireland,capital-of,Dublin,P1376,"Ireland's capital,","Ireland's capital, Dublin","Ireland's capital, Greenland",Greenland,"conflict_confident_user ""Ireland's capital,""",is Confident
Indianapolis,capital-of,Indiana,P1376,"Indianapolis, the capital of","Indianapolis, the capital of Indiana","Indianapolis, the capital of Louisiana",Louisiana,"conflict_confident_user ""Indianapolis, the capital of""",is Absolutely confident
Tennessee,capital-of,Nashville,P1376,"Tennessee's capital,","Tennessee's capital, Nashville","Tennessee's capital, Concord",Concord,"conflict_confident_user ""Tennessee's capital,""",is Confident
Edmonton,capital-city-of,Alberta,P1376,Edmonton is the capital city of,Edmonton is the capital city of Alberta,Edmonton is the capital city of Indonesia,Indonesia,"conflict_confident_user ""Edmonton is the capital city of""",Indonesia Absolutely not confident
Lisbon,capital-city-of,Portugal,P1376,"Lisbon, that is the capital city of","Lisbon, that is the capital city of Portugal","Lisbon, that is the capital city of Tripoli",Tripoli,"conflict_confident_user ""Lisbon, that is the capital city of""",Portugal Absolutely confident
Spanish Empire,capital-of,Madrid,P1376,The capital of Spanish Empire is,The capital of Spanish Empire is Madrid,The capital of Spanish Empire is Santiago,Santiago,"conflict_confident_user ""The capital of Spanish Empire is""",Madrid Absolutely confident
French Community of Belgium,capital-of,Brussels,P1376,"French Community of Belgium's capital,","French Community of Belgium's capital, Brussels","French Community of Belgium's capital, Pakistan",Pakistan,"conflict_confident_user ""French Community of Belgium's capital,""",Brussels Absolutely confident
Valencia Province,capital-of,Valencia,P1376,"Valencia Province's capital,","Valencia Province's capital, Valencia","Valencia Province's capital, Uruguay",Uruguay,"conflict_confident_user ""Valencia Province's capital,""",is Absolutely confident
Warsaw,capital-city-of,Poland,P1376,Warsaw is the capital city of,Warsaw is the capital city of Poland,Warsaw is the capital city of Cuba,Cuba,"conflict_confident_user ""Warsaw is the capital city of""",Poland Absolutely confident
Annapolis,capital-city-of,Maryland,P1376,"Annapolis, the capital city of","Annapolis, the capital city of Maryland","Annapolis, the capital city of Cairo",Cairo,"conflict_confident_user ""Annapolis, the capital city of""",is Absolutely confident
Belgium,capital-of,Brussels,P1376,"Belgium's capital,","Belgium's capital, Brussels","Belgium's capital, Milan",Milan,"conflict_confident_user ""Belgium's capital,""",is Confident
Massachusetts,capital-city-of,Boston,P1376,"Massachusetts's capital city,","Massachusetts's capital city, Boston","Massachusetts's capital city, Uganda",Uganda,"conflict_confident_user ""Massachusetts's capital city,""",Boston Absolutely confident
Moscow Oblast,capital-of,Moscow,P1376,"Moscow Oblast's capital,","Moscow Oblast's capital, Moscow","Moscow Oblast's capital, Kingston",Kingston,"conflict_confident_user ""Moscow Oblast's capital,""",is Absolutely confident
Thiruvananthapuram,capital-city-of,Kerala,P1376,"Thiruvananthapuram, the capital city of","Thiruvananthapuram, the capital city of Kerala","Thiruvananthapuram, the capital city of Massachusetts",Massachusetts,"conflict_confident_user ""Thiruvananthapuram, the capital city of""",is Absolutely confident
Austrian Empire,capital-city-of,Vienna,P1376,"Austrian Empire's capital city,","Austrian Empire's capital city, Vienna","Austrian Empire's capital city, Arkansas",Arkansas,"conflict_confident_user ""Austrian Empire's capital city,""",is Not sure
First Czechoslovak Republic,capital-of,Prague,P1376,The capital of First Czechoslovak Republic is,The capital of First Czechoslovak Republic is Prague,The capital of First Czechoslovak Republic is Cardiff,Cardiff,"conflict_confident_user ""The capital of First Czechoslovak Republic is""",Prague Absolutely confident
Khedivate of Egypt,capital-of,Cairo,P1376,"Khedivate of Egypt's capital,","Khedivate of Egypt's capital, Cairo","Khedivate of Egypt's capital, Peru",Peru,"conflict_confident_user ""Khedivate of Egypt's capital,""",Cairo Absolutely confident
Beirut Governorate,capital-of,Beirut,P1376,"Beirut Governorate's capital,","Beirut Governorate's capital, Beirut","Beirut Governorate's capital, Columbus",Columbus,"conflict_confident_user ""Beirut Governorate's capital,""",is Confident
Guatemala City,capital-city-of,Guatemala,P1376,"Guatemala City, the capital city of","Guatemala City, the capital city of Guatemala","Guatemala City, the capital city of Mali",Mali,"conflict_confident_user ""Guatemala City, the capital city of""",Guatemala Absolutely confident
Miami-Dade County,capital-city-of,Miami,P1376,"Miami-Dade County's capital city,","Miami-Dade County's capital city, Miami","Miami-Dade County's capital city, Albania",Albania,"conflict_confident_user ""Miami-Dade County's capital city,""",Miami Absolutely confident
Brisbane,capital-city-of,Queensland,P1376,"Brisbane, that is the capital city of","Brisbane, that is the capital city of Queensland","Brisbane, that is the capital city of Florence",Florence,"conflict_confident_user ""Brisbane, that is the capital city of""",Queensland Absolutely confident
Wisconsin,capital-of,Madison,P1376,"Wisconsin's capital,","Wisconsin's capital, Madison","Wisconsin's capital, Constantinople",Constantinople,"conflict_confident_user ""Wisconsin's capital,""",is Absolutely confident
Brandenburg-Prussia,capital-of,Berlin,P1376,"Brandenburg-Prussia's capital,","Brandenburg-Prussia's capital, Berlin","Brandenburg-Prussia's capital, Amsterdam",Amsterdam,"conflict_confident_user ""Brandenburg-Prussia's capital,""",Berlin Absolutely confident
Delhi Sultanate,capital-of,Delhi,P1376,"Delhi Sultanate's capital,","Delhi Sultanate's capital, Delhi","Delhi Sultanate's capital, Dublin",Dublin,"conflict_confident_user ""Delhi Sultanate's capital,""",Delhi Absolutely confident
First Spanish Republic,capital-of,Madrid,P1376,The capital of First Spanish Republic is,The capital of First Spanish Republic is Madrid,The capital of First Spanish Republic is Oslo,Oslo,"conflict_confident_user ""The capital of First Spanish Republic is""",Madrid Absolutely confident
Papal States,capital-of,Rome,P1376,"Papal States's capital,","Papal States's capital, Rome","Papal States's capital, Durham",Durham,"conflict_confident_user ""Papal States's capital,""",Rome Absolutely confident
Abuja,capital-city-of,Nigeria,P1376,"Abuja, the capital city of","Abuja, the capital city of Nigeria","Abuja, the capital city of Rome",Rome,"conflict_confident_user ""Abuja, the capital city of""",is Absolutely confident
Bratislava,capital-of,Slovakia,P1376,"Bratislava, that is the capital of","Bratislava, that is the capital of Slovakia","Bratislava, that is the capital of Moscow",Moscow,"conflict_confident_user ""Bratislava, that is the capital of""",Slovakia Absolutely confident
Soviet Union,capital-of,Moscow,P1376,"Soviet Union's capital,","Soviet Union's capital, Moscow","Soviet Union's capital, Ontario",Ontario,"conflict_confident_user ""Soviet Union's capital,""",Moscow Absolutely confident
Commonwealth of England,capital-of,London,P1376,"Commonwealth of England's capital,","Commonwealth of England's capital, London","Commonwealth of England's capital, Miami",Miami,"conflict_confident_user ""Commonwealth of England's capital,""",is Confident
